,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8
0,0,,,,,,,,,
1,100,0.9536082474226805,,1.0,1.0,0.9230769230769231,1.0,0.9411764705882353,,1.0
2,200,0.9467213114754098,,,,1.0,0.9166666666666666,1.0,,1.0
3,300,0.9607843137254902,0.9090909090909091,,,,,,1.0,
4,400,0.9215686274509803,0.7857142857142857,0.9285714285714286,0.8461538461538461,,,,1.0,
5,500,0.9022988505747126,,0.7692307692307693,0.8461538461538461,0.875,0.9375,1.0,,0.9090909090909091
6,600,0.9315068493150684,,,,,,,,
7,700,0.9363057324840764,0.7619047619047619,,,,,,0.9090909090909091,
8,800,0.5473684210526316,,,0.5882352941176471,0.5882352941176471,0.6111111111111112,0.65,0.6,
9,900,0.88,,,,,,0.9166666666666666,0.8461538461538461,
10,1000,0.8597560975609756,0.8571428571428571,0.8461538461538461,,,,1.0,,0.9166666666666666
11,1100,0.8597560975609756,0.8181818181818182,0.9090909090909091,0.8666666666666667,0.9166666666666666,0.8181818181818182,,,0.6428571428571429
12,1200,0.8092105263157895,,0.9,0.8333333333333334,0.9166666666666666,0.8333333333333334,,0.6666666666666666,
13,1300,0.9084507042253521,,0.8181818181818182,0.9090909090909091,0.9090909090909091,,0.9375,1.0,
14,1400,0.9206349206349206,0.8,,,0.9090909090909091,,0.8181818181818182,0.8666666666666667,1.0
15,1500,0.823170731707317,0.7272727272727273,,,0.8,0.8333333333333334,0.75,0.9090909090909091,1.0
16,1600,0.7584269662921348,0.9,0.7,0.7142857142857143,0.8888888888888888,0.7,,,0.45454545454545453
17,1700,0.6595744680851063,0.6666666666666666,0.6363636363636364,,,,,,
18,1800,0.6470588235294118,,0.8,,,,,,
19,1900,0.39864864864864863,,,0.4117647058823529,0.3888888888888889,0.5,,,0.09090909090909091
20,2000,0.609375,0.75,,0.8461538461538461,,0.6666666666666666,0.75,0.35714285714285715,
21,2100,0.6099290780141844,0.9166666666666666,0.8125,,,0.6666666666666666,0.8333333333333334,0.3,
22,2200,0.6170212765957447,0.6666666666666666,0.7,,0.6428571428571429,0.7272727272727273,0.8181818181818182,0.25,0.21428571428571427
23,2300,0.6521739130434783,0.9090909090909091,0.7272727272727273,0.8620689655172413,0.6666666666666666,0.6363636363636364,0.8461538461538461,0.125,0.2
24,2400,0.6014492753623188,,,,0.6666666666666666,,0.7777777777777778,0.25,0.3333333333333333
25,2500,0.6666666666666666,,,,0.8888888888888888,,0.8333333333333334,0.0,0.18181818181818182
26,2600,0.6296296296296297,0.75,0.8333333333333334,0.7777777777777778,0.8,0.8333333333333334,0.8,,0.2222222222222222
27,2700,0.6390977443609023,0.9090909090909091,0.75,0.7142857142857143,0.8,0.7857142857142857,,,
28,2800,0.6666666666666666,,0.7777777777777778,,,,,,
29,2900,0.5638297872340425,,0.8571428571428571,,,,0.5555555555555556,,0.3684210526315789
