,time[ms],pmodel
0,0,1.3993193990867914
1,100,1.3993193990867914
2,200,1.5205702415674112
3,300,1.5535800955158576
4,400,1.595762902020346
5,500,1.5874326598894966
6,600,1.5392663277200485
7,700,1.392991199163419
8,800,1.3706228100219962
9,900,1.4915122764103015
10,1000,1.468982849468595
11,1100,1.3147602608995514
12,1200,1.2316440747254171
13,1300,1.5194492877984658
14,1400,1.1751568283344729
15,1500,1.0928915308988527
16,1600,1.0468447453115513
17,1700,0.9698685957011616
18,1800,0.762081261095954
19,1900,1.0464223895578866
20,2000,0.8599525271590788
21,2100,1.0963514874618623
22,2200,0.914321969478161
23,2300,1.2117659806993006
24,2400,1.0339941105691532
25,2500,0.9851199927975706
26,2600,1.0473304414118156
27,2700,1.0619836511764258
28,2800,1.1566009641339425
29,2900,1.172539765556277
30,3000,1.214416963517316
31,3100,1.1603664285342985
32,3200,1.3237237036167864
33,3300,1.181847515778239
34,3400,1.1530677593406269
35,3500,1.028381354013495
36,3600,1.0901672949879768
37,3700,1.149013544473224
38,3800,1.0684228739588493
39,3900,1.215999889009764
40,4000,1.3374598124542088
41,4100,1.2178392368742426
42,4200,1.199540536479541
43,4300,1.2013931343288422
44,4400,1.115677739236208
45,4500,1.2456073763721784
46,4600,1.1918867413753609
47,4700,1.2379728738489963
48,4800,1.0765589888841598
49,4900,0.9661331913906247
50,5000,1.0011114277690885
51,5100,0.9369501729701175
52,5200,1.0291947102374919
53,5300,0.9866932407893193
54,5400,0.8828387114344448
55,5500,0.9715907966553029
56,5600,0.9223565421651464
57,5700,1.023836951783565
58,5800,0.9934320452985609
59,5900,1.0551176433484848
60,6000,1.129805763717172
61,6100,1.064681552477924
62,6200,1.0990017587060694
63,6300,1.2040266231176755
64,6400,1.1768974262348073
65,6500,1.1655152942627374
66,6600,1.147747420630441
67,6700,0.9096361768165214
68,6800,0.8011872361114551
69,6900,0.7273085721351706
70,7000,0.8174721161028187
71,7100,1.0548591012167834
72,7200,1.1561471376710282
73,7300,1.241265442124234
74,7400,1.0720908621415597
75,7500,0.8972871582375291
76,7600,1.1506920602560329
77,7700,0.9629675535045471
78,7800,
79,7900,
80,8000,
