user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
332684,9853,464934,8131626,100214,36485,10777,0,1708,17:41:40:456240
332693,9853,464939,8131627,100214,36486,10777,0,1708,17:41:40:580644
332698,9853,464943,8131630,100214,36486,10777,0,1708,17:41:40:678960
332701,9853,464945,8131632,100214,36486,10777,0,1708,17:41:40:760373
332704,9853,464949,8131635,100214,36486,10777,0,1708,17:41:40:866172
332706,9853,464953,8131638,100214,36486,10777,0,1708,17:41:40:974013
332712,9853,464957,8131639,100214,36486,10777,0,1708,17:41:41:083383
332717,9853,464962,8131641,100214,36487,10778,0,1708,17:41:41:190310
332722,9853,464966,8131644,100214,36487,10778,0,1708,17:41:41:336942
332727,9853,464971,8131647,100214,36487,10778,0,1708,17:41:41:437508
332732,9853,464974,8131648,100214,36487,10778,0,1708,17:41:41:527727
332735,9853,464978,8131649,100214,36487,10778,0,1708,17:41:41:667206
332742,9853,464984,8131652,100214,36487,10778,0,1708,17:41:41:761723
332747,9853,464986,8131654,100214,36488,10778,0,1708,17:41:41:863355
332752,9853,464990,8131656,100214,36488,10778,0,1708,17:41:41:979209
332757,9853,464994,8131657,100214,36488,10778,0,1708,17:41:42:085933
332761,9853,464997,8131659,100214,36488,10778,0,1708,17:41:42:209755
332768,9853,465001,8131661,100214,36489,10778,0,1708,17:41:42:320833
332775,9855,465005,8131661,100214,36489,10778,0,1708,17:41:42:478854
332780,9855,465010,8131664,100214,36489,10778,0,1708,17:41:42:605174
332785,9855,465013,8131667,100214,36489,10778,0,1708,17:41:42:762553
332790,9855,465019,8131670,100214,36490,10778,0,1708,17:41:42:890970
332796,9855,465025,8131672,100214,36490,10778,0,1708,17:41:43:022777
332800,9855,465029,8131674,100214,36490,10778,0,1708,17:41:43:116358
332802,9855,465034,8131676,100214,36490,10778,0,1708,17:41:43:235033
332808,9855,465038,8131677,100214,36490,10778,0,1708,17:41:43:331010
332812,9855,465042,8131679,100214,36490,10778,0,1708,17:41:43:431103
332816,9855,465045,8131682,100214,36491,10779,0,1708,17:41:43:548326
332819,9855,465049,8131685,100214,36491,10779,0,1708,17:41:43:657238
332823,9855,465054,8131688,100214,36491,10779,0,1708,17:41:43:783204
332828,9855,465060,8131690,100214,36491,10779,0,1708,17:41:43:910507
332833,9855,465065,8131692,100214,36491,10779,0,1708,17:41:44:029371
332837,9855,465069,8131695,100214,36491,10779,0,1708,17:41:44:133272
332839,9855,465074,8131698,100214,36491,10779,0,1708,17:41:44:253870
332844,9855,465079,8131700,100214,36492,10779,0,1708,17:41:44:367930
332849,9855,465084,8131703,100214,36492,10779,0,1708,17:41:44:462142
332854,9855,465086,8131704,100214,36492,10779,0,1708,17:41:44:580404
332860,9855,465090,8131705,100214,36492,10779,0,1708,17:41:44:707599
332865,9855,465094,8131708,100214,36492,10779,0,1708,17:41:44:824741
332870,9855,465099,8131710,100214,36492,10779,0,1708,17:41:44:947943
332873,9855,465104,8131714,100214,36493,10779,0,1708,17:41:45:039170
332877,9855,465108,8131716,100214,36493,10779,0,1708,17:41:45:165610
332883,9855,465112,8131719,100214,36493,10779,0,1708,17:41:45:270225
332887,9855,465116,8131719,100214,36493,10779,0,1708,17:41:45:390451
332892,9855,465122,8131722,100214,36493,10779,0,1708,17:41:45:515771
332896,9855,465128,8131723,100214,36493,10779,0,1708,17:41:45:641292
332900,9855,465133,8131725,100214,36494,10779,0,1708,17:41:45:752373
332904,9855,465138,8131728,100214,36494,10780,0,1708,17:41:45:873578
332909,9855,465143,8131730,100214,36494,10780,0,1708,17:41:45:969712
332913,9855,465148,8131731,100214,36494,10780,0,1708,17:41:46:063364
332917,9855,465152,8131733,100214,36494,10780,0,1708,17:41:46:200529
332923,9855,465157,8131734,100214,36494,10780,0,1708,17:41:46:306701
332927,9855,465161,8131738,100214,36494,10780,0,1708,17:41:46:425552
332933,9855,465165,8131740,100214,36495,10780,0,1708,17:41:46:554684
332937,9855,465169,8131742,100214,36495,10780,0,1708,17:41:46:682265
332942,9855,465174,8131744,100214,36495,10780,0,1708,17:41:46:766225
332947,9855,465177,8131745,100214,36495,10780,0,1708,17:41:46:893031
332952,9855,465182,8131747,100214,36495,10780,0,1708,17:41:46:997502
332955,9855,465185,8131751,100214,36495,10780,0,1708,17:41:47:099955
332958,9855,465190,8131753,100214,36495,10780,0,1708,17:41:47:197242
332962,9855,465195,8131756,100214,36495,10780,0,1708,17:41:47:335032
332966,9855,465201,8131758,100214,36496,10780,0,1708,17:41:47:429457
332970,9855,465203,8131761,100214,36496,10780,0,1708,17:41:47:561686
332975,9855,465208,8131763,100214,36496,10780,0,1708,17:41:47:666530
332981,9855,465212,8131764,100214,36496,10780,0,1612,17:41:47:790668
332985,9855,465218,8131766,100214,36496,10780,0,1708,17:41:47:902675
332987,9855,465223,8131769,100214,36496,10780,0,1708,17:41:48:030563
332991,9855,465229,8131772,100214,36497,10780,0,1708,17:41:51:679122
333003,9855,465240,8132108,100214,36498,10781,0,1708,17:41:51:807218
