,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8
0,0,,,,,,,,,
1,100,0.9183673469387755,0.9285714285714286,0.9166666666666666,0.9090909090909091,0.8571428571428571,,0.8666666666666667,,1.0
2,200,0.828125,0.3333333333333333,0.7777777777777778,0.625,0.7777777777777778,,0.8181818181818182,,
3,300,0.7540983606557377,,0.7272727272727273,0.8461538461538461,0.9090909090909091,0.8333333333333334,,0.9,
4,400,0.88125,,0.9166666666666666,,,0.8,,0.9090909090909091,1.0
5,500,0.9540816326530612,0.875,1.0,,,,,1.0,0.9333333333333333
6,600,0.9533333333333334,,,,,,,,
7,700,0.8728813559322034,,,,,0.8333333333333334,0.75,,
8,800,0.953125,0.7777777777777778,,0.7894736842105263,0.7777777777777778,,0.7777777777777778,1.0,0.85
9,900,0.6888888888888889,,,0.8181818181818182,0.8461538461538461,,0.7272727272727273,0.4444444444444444,0.38461538461538464
10,1000,0.6629213483146067,,0.75,0.8181818181818182,0.8461538461538461,0.6923076923076923,,0.3333333333333333,
11,1100,0.6555555555555556,0.8571428571428571,0.7272727272727273,0.8,,0.6923076923076923,,0.25,
12,1200,0.673469387755102,0.8333333333333334,0.8888888888888888,0.8181818181818182,,0.625,0.6923076923076923,,0.2
13,1300,0.6592592592592592,0.8,0.8181818181818182,0.7272727272727273,0.8333333333333334,0.7777777777777778,0.8333333333333334,,0.18181818181818182
14,1400,0.5952380952380952,0.7272727272727273,0.7,0.8,0.7777777777777778,0.8,0.7857142857142857,0.25,0.08333333333333333
15,1500,0.625,,0.7,0.7,0.8181818181818182,0.6,,0.07692307692307693,
16,1600,0.5796178343949044,,0.8888888888888888,0.7,0.5,0.5,,,
17,1700,0.5283842794759825,0.6923076923076923,,,,,0.7142857142857143,,
18,1800,,,,,,,0.5833333333333334,0.21428571428571427,
19,1900,,,0.6666666666666666,0.6111111111111112,0.7142857142857143,0.6666666666666666,0.9230769230769231,0.26666666666666666,0.2631578947368421
20,2000,0.5588235294117647,0.8333333333333334,0.7777777777777778,0.8,0.8333333333333334,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.18181818181818182
21,2100,0.6349206349206349,0.7272727272727273,0.7333333333333333,0.7,0.7,0.8,0.9090909090909091,0.23076923076923078,0.1111111111111111
22,2200,0.5955056179775281,,0.5555555555555556,,0.8888888888888888,0.6363636363636364,0.8333333333333334,0.2222222222222222,0.3
23,2300,0.6298701298701299,,0.8,,0.7,0.7272727272727273,0.8,0.1,0.2
24,2400,0.625,0.7272727272727273,0.9230769230769231,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.75,,0.08333333333333333
25,2500,0.5793103448275863,0.5384615384615384,0.7777777777777778,0.8888888888888888,0.75,0.5454545454545454,,,
26,2600,0.5988023952095808,0.9166666666666666,,0.6666666666666666,0.7272727272727273,0.8,,0.21428571428571427,
27,2700,0.6181818181818182,0.8181818181818182,,0.8888888888888888,0.6,,0.9090909090909091,0.16666666666666666,0.0
28,2800,0.6474820143884892,,0.8461538461538461,,,,,,0.0
29,2900,0.64,,,,,,,,
30,3000,0.37404580152671757,0.47058823529411764,,0.5238095238095238,0.3333333333333333,,0.7692307692307693,0.16666666666666666,
31,3100,0.60625,0.7272727272727273,0.9,0.8181818181818182,0.7692307692307693,0.75,0.8181818181818182,0.2727272727272727,0.07692307692307693
