,time[ms],pmodel
0,0,1.4906824808368695
1,100,1.4906824808368695
2,200,1.3824505260405409
3,300,1.5119618260001482
4,400,1.261191661793191
5,500,1.1579904475800542
6,600,1.1731425984187038
7,700,1.5131796700790736
8,800,1.262965115017138
9,900,1.1539048038861845
10,1000,1.2425623469793714
11,1100,1.1819708838700467
12,1200,1.0159046156871687
13,1300,1.0652610694048112
14,1400,1.137960151083813
15,1500,0.9034232055497836
16,1600,0.8126915175167257
17,1700,0.8458723650822221
18,1800,1.0451719470413217
19,1900,0.9858620684361984
20,2000,1.1342590787499498
21,2100,1.0345567313959911
22,2200,0.9498039454545455
23,2300,0.8313992522070708
24,2400,1.0884502933178233
25,2500,1.020639464765968
26,2600,0.6988524234002521
27,2700,0.6309651934485401
28,2800,0.7778629889553434
29,2900,0.9710062766855426
30,3000,0.9557145067263918
31,3100,0.9843049381426959
32,3200,1.1428020433332255
33,3300,1.0670468931896955
34,3400,1.1111971698805365
35,3500,1.0764215724147719
36,3600,1.256975030287205
37,3700,1.2285070395091577
38,3800,0.8705567709632264
39,3900,1.1418474425694307
40,4000,1.0091710499862283
41,4100,0.9821721307477876
42,4200,0.9705001192241854
43,4300,1.1105921436206656
44,4400,1.117510432095957
45,4500,1.0655688804370427
46,4600,0.8639263313338256
47,4700,1.0479779478302014
48,4800,0.8824341503493491
49,4900,0.9767401884397621
50,5000,1.1046473244472939
51,5100,1.0754875966398605
52,5200,0.9090419767631719
53,5300,1.2568048829423728
54,5400,1.1130244607452089
55,5500,1.142259430847138
56,5600,1.1072671127199616
57,5700,1.2104180917962966
58,5800,1.0588047291355664
59,5900,1.1202942259285429
60,6000,1.0915323605400156
61,6100,1.143821138216702
62,6200,0.995006194166414
63,6300,0.9481678064298247
64,6400,0.9475184406664213
65,6500,0.9205036531725963
66,6600,1.0538884637695856
67,6700,0.9525137956068112
68,6800,0.9211196488608148
69,6900,0.8282901391135316
70,7000,0.9105436043522939
71,7100,0.9667949361580662
72,7200,0.995617882336271
73,7300,1.0517359996705515
74,7400,1.0869335480712148
75,7500,1.2097171743529
76,7600,1.21710795025
77,7700,
78,7800,
79,7900,
80,8000,
