,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,2.1248299999999998,google
1,100,0.9444444444444444,0.9285714285714286,,0.9230769230769231,0.9166666666666666,1.0,0.9333333333333333,1.0,0.9411764705882353,,google
2,200,0.9772727272727273,,,,,0.6470588235294118,,,,,google
3,300,0.8225806451612904,,,,,,,,,2.13408,google
4,400,0.7142857142857143,0.6666666666666666,,0.7894736842105263,0.7619047619047619,,0.9285714285714286,0.8571428571428571,1.0,,google
5,500,0.9866666666666667,,0.9375,1.0,1.0,0.9090909090909091,0.8461538461538461,1.0,1.0,2.13408,google
6,600,0.9079754601226994,,0.75,0.8333333333333334,0.9090909090909091,0.9230769230769231,0.8181818181818182,1.0,,,google
7,700,0.8883248730964467,0.6923076923076923,0.6666666666666666,,,0.6666666666666666,0.7272727272727273,,,,google
8,800,0.8125,0.9285714285714286,0.8888888888888888,,,0.7,0.8,,0.5,,google
9,900,0.7175572519083969,0.8888888888888888,0.8,0.8333333333333334,0.7692307692307693,0.7272727272727273,,0.45454545454545453,0.2,2.13408,google
10,1000,0.6390532544378699,,,0.9,0.6666666666666666,0.6666666666666666,,0.15384615384615385,0.2222222222222222,,google
11,1100,0.6904761904761905,,,0.8333333333333334,0.9090909090909091,,0.5454545454545454,0.18181818181818182,0.2727272727272727,2.13408,google
12,1200,0.615819209039548,0.8181818181818182,0.6666666666666666,,0.8181818181818182,,,,,,google
13,1300,0.6306306306306306,,,,,0.5263157894736842,,,,,google
14,1400,0.6,,,0.6,,,0.42105263157894735,,0.2,2.11926,google
15,1500,0.3448275862068966,0.55,0.47619047619047616,0.8888888888888888,0.7777777777777778,,0.6428571428571429,,0.1,,google
16,1600,0.6229508196721312,0.7272727272727273,0.8,0.7777777777777778,0.9,0.8,,0.09090909090909091,,2.11926,google
17,1700,0.6289308176100629,0.8333333333333334,0.7,,0.6363636363636364,0.6666666666666666,,0.375,,,google
18,1800,0.5449101796407185,0.6363636363636364,0.6923076923076923,,0.6363636363636364,0.7777777777777778,0.6666666666666666,0.35714285714285715,0.13333333333333333,,google
19,1900,0.6171428571428571,,0.8181818181818182,0.9090909090909091,0.6,0.8461538461538461,0.7777777777777778,0.23076923076923078,,2.09456,google
20,2000,0.6384615384615384,,,0.9090909090909091,,0.6363636363636364,,0.25,,,google
21,2100,0.620253164556962,0.9285714285714286,,0.9090909090909091,,0.7,,,0.09090909090909091,,google
22,2200,0.6368715083798883,0.75,0.7692307692307693,0.75,0.8,,0.6666666666666666,,0.6,2.09456,google
23,2300,0.673202614379085,0.7777777777777778,,0.875,0.8888888888888888,,0.6,0.45454545454545453,,,google
24,2400,0.7094594594594594,,,,,0.5,0.375,,,1.91565,google
25,2500,,,,,,0.8181818181818182,0.7272727272727273,,0.1,,google
