,time[ms],cpu,sitename,Pmodel
0,0,2,wikipedia,
1,100,2,wikipedia,1.0754766636363635
2,200,2,wikipedia,1.0754008618181818
3,300,2,wikipedia,1.075362960909091
4,400,2,wikipedia,1.075362960909091
5,500,2,wikipedia,1.075491824
6,600,2,wikipedia,
7,700,2,wikipedia,
8,800,2,wikipedia,1.0754292875
9,900,2,wikipedia,1.075366751
10,1000,2,wikipedia,1.075394545
11,1100,2,wikipedia,
12,1200,2,wikipedia,
13,1300,2,wikipedia,1.075394545
14,1400,2,wikipedia,
15,1500,2,wikipedia,
16,1600,2,wikipedia,1.075450133
17,1700,2,wikipedia,1.0754084419999999
18,1800,2,wikipedia,1.0754987725
19,1900,2,wikipedia,1.07548541
20,2000,2,wikipedia,1.0754143978571429
21,2100,2,wikipedia,
22,2200,2,wikipedia,
23,2300,2,wikipedia,1.0754387627272726
24,2400,2,wikipedia,1.0754766636363635
25,2500,2,wikipedia,1.0754292875
26,2600,2,wikipedia,1.075450133
27,2700,2,wikipedia,1.0754084419999999
28,2800,2,wikipedia,1.075366751
29,2900,2,wikipedia,1.0754387627272726
30,3000,2,wikipedia,1.0754292875
31,3100,2,wikipedia,1.07546403
32,3200,2,wikipedia,1.0754008618181818
33,3300,2,wikipedia,
34,3400,2,wikipedia,
35,3500,2,wikipedia,1.07546403
36,3600,2,wikipedia,1.0754212699999999
37,3700,2,wikipedia,1.0753892
38,3800,2,wikipedia,
39,3900,2,wikipedia,
40,4000,2,wikipedia,1.0755335149999998
41,4100,2,wikipedia,1.0753892
42,4200,2,wikipedia,1.0754084419999999
43,4300,2,wikipedia,1.0754987725
44,4400,2,wikipedia,1.0755037357142856
45,4500,2,wikipedia,1.075394545
46,4600,2,wikipedia,1.0754008618181818
47,4700,2,wikipedia,
48,4800,2,wikipedia,
49,4900,2,wikipedia,1.0755632942857143
50,5000,2,wikipedia,1.0754292875
51,5100,2,wikipedia,1.07546403
52,5200,2,wikipedia,1.0754177066666666
53,5300,2,wikipedia,1.075366751
54,5400,2,wikipedia,1.0754008618181818
55,5500,2,wikipedia,1.0753713833333334
56,5600,2,wikipedia,1.0754212699999999
57,5700,2,wikipedia,1.0753892
58,5800,2,wikipedia,1.075362960909091
59,5900,2,wikipedia,1.0754177066666666
60,6000,2,wikipedia,1.0754766636363635
61,6100,2,wikipedia,1.0753846185714284
62,6200,2,wikipedia,
63,6300,2,wikipedia,
64,6400,2,wikipedia,1.0754084419999999
65,6500,2,wikipedia,1.0754008618181818
66,6600,2,wikipedia,1.0754008618181818
67,6700,2,wikipedia,1.0754292875
68,6800,2,wikipedia,1.0754143978571429
69,6900,2,wikipedia,1.0754008618181818
70,7000,2,wikipedia,1.0754177066666666
71,7100,2,wikipedia,1.075362960909091
72,7200,2,wikipedia,
73,7300,2,wikipedia,
74,7400,2,wikipedia,1.07548140125
75,7500,2,wikipedia,1.0754292875
76,7600,2,wikipedia,
77,7700,2,wikipedia,
78,7800,2,wikipedia,1.0754292875
79,7900,2,wikipedia,1.0754212699999999
80,0,2,wikipedia,
81,100,2,wikipedia,
82,200,2,wikipedia,
83,300,2,wikipedia,1.075366751
84,400,2,wikipedia,1.0754084419999999
85,500,2,wikipedia,1.0754212699999999
86,600,2,wikipedia,
87,700,2,wikipedia,
88,800,2,wikipedia,1.07535713
89,900,2,wikipedia,1.07537717375
90,1000,2,wikipedia,1.07546403
91,1100,2,wikipedia,
92,1200,2,wikipedia,
93,1300,2,wikipedia,1.0755856287499999
94,1400,2,wikipedia,1.0754387627272726
95,1500,2,wikipedia,1.0754292875
96,1600,2,wikipedia,1.0754292875
97,1700,2,wikipedia,1.0754387627272726
98,1800,2,wikipedia,1.075394545
99,1900,2,wikipedia,
100,2000,2,wikipedia,
101,2100,2,wikipedia,1.0754008618181818
102,2200,2,wikipedia,
103,2300,2,wikipedia,
104,2400,2,wikipedia,1.0755632942857143
105,2500,2,wikipedia,1.07548541
106,2600,2,wikipedia,
107,2700,2,wikipedia,
108,2800,2,wikipedia,
109,2900,2,wikipedia,
110,3000,2,wikipedia,1.0754766636363635
111,3100,2,wikipedia,1.0754292875
112,3200,2,wikipedia,1.0754177066666666
113,3300,2,wikipedia,1.0754387627272726
114,3400,2,wikipedia,1.075366751
115,3500,2,wikipedia,
116,3600,2,wikipedia,
117,3700,2,wikipedia,1.075450133
118,3800,2,wikipedia,1.075450133
119,3900,2,wikipedia,1.0754292875
120,4000,2,wikipedia,1.075450133
121,4100,2,wikipedia,1.0754177066666666
122,4200,2,wikipedia,
123,4300,2,wikipedia,
124,4400,2,wikipedia,1.0755788313043477
125,4500,2,wikipedia,1.0754084419999999
126,4600,2,wikipedia,1.07532506
127,4700,2,wikipedia,1.0754008618181818
128,4800,2,wikipedia,
129,4900,2,wikipedia,
130,5000,2,wikipedia,1.07546403
131,5100,2,wikipedia,1.0753713833333334
132,5200,2,wikipedia,1.075436236
133,5300,2,wikipedia,1.0753713833333334
134,5400,2,wikipedia,1.0754008618181818
135,5500,2,wikipedia,1.0754387627272726
136,5600,2,wikipedia,
137,5700,2,wikipedia,
138,5800,2,wikipedia,1.07548541
139,5900,2,wikipedia,1.0754766636363635
140,6000,2,wikipedia,1.0754292875
141,6100,2,wikipedia,1.075366751
142,6200,2,wikipedia,1.0754292875
143,6300,2,wikipedia,1.0754084419999999
144,6400,2,wikipedia,1.07532506
145,6500,2,wikipedia,1.0754084419999999
146,6600,2,wikipedia,1.0754084419999999
147,6700,2,wikipedia,
148,6800,2,wikipedia,
149,6900,2,wikipedia,1.0753892
150,7000,2,wikipedia,1.0754008618181818
151,7100,2,wikipedia,1.0754987725
152,7200,2,wikipedia,1.0754177066666666
153,7300,2,wikipedia,
154,7400,2,wikipedia,
155,7500,2,wikipedia,1.075394545
156,7600,2,wikipedia,1.075436236
157,7700,2,wikipedia,1.075450133
158,7800,2,wikipedia,1.0754143978571429
159,0,2,wikipedia,
160,100,2,wikipedia,1.0753598025
161,200,2,wikipedia,
162,300,2,wikipedia,
163,400,2,wikipedia,1.0753846185714284
164,500,2,wikipedia,1.0754292875
165,600,2,wikipedia,1.07545334
166,700,2,wikipedia,
167,800,2,wikipedia,
168,900,2,wikipedia,1.075394545
169,1000,2,wikipedia,1.07546403
170,1100,2,wikipedia,1.075366751
171,1200,2,wikipedia,1.0754212699999999
172,1300,2,wikipedia,
173,1400,2,wikipedia,
174,1500,2,wikipedia,1.07546403
175,1600,2,wikipedia,1.0754292875
176,1700,2,wikipedia,1.0754292875
177,1800,2,wikipedia,
178,1900,2,wikipedia,
179,2000,2,wikipedia,
180,2100,2,wikipedia,
181,2200,2,wikipedia,
182,2300,2,wikipedia,
183,2400,2,wikipedia,
184,2500,2,wikipedia,1.075394545
185,2600,2,wikipedia,1.07532506
186,2700,2,wikipedia,1.0755037357142856
187,2800,2,wikipedia,1.0754387627272726
188,2900,2,wikipedia,
189,3000,2,wikipedia,
190,3100,2,wikipedia,1.0754212699999999
191,3200,2,wikipedia,1.075366751
192,3300,2,wikipedia,1.075362960909091
193,3400,2,wikipedia,1.0756029999999999
194,3500,2,wikipedia,
195,3600,2,wikipedia,
196,3700,2,wikipedia,1.0754292875
197,3800,2,wikipedia,
198,3900,2,wikipedia,
199,4000,2,wikipedia,1.0753598025
