,time[ms],cpu_load,cpu_scaling_freq
0,0,,
1,100,0.8979591836734694,
2,200,0.9319727891156464,
3,300,0.8011049723756906,
4,400,0.8764044943820225,
5,500,0.9464285714285714,
6,600,0.9221556886227544,
7,700,0.9161290322580644,
8,800,0.9215686274509804,
9,900,0.7946428571428571,
10,1000,0.7619047619047619,
11,1100,0.7102272727272727,
12,1200,0.6739130434782609,
13,1300,0.7333333333333333,
14,1400,0.6901408450704225,
15,1500,0.6111111111111112,
16,1600,0.6621621621621622,
17,1700,0.5960264900662252,
18,1800,0.5798816568047337,
19,1900,0.3902439024390244,
20,2000,0.631578947368421,
21,2100,0.6375838926174496,
22,2200,0.6502463054187192,
23,2300,0.6690140845070423,
24,2400,0.6619718309859155,
25,2500,0.6488095238095238,
26,2600,0.6590909090909091,
27,2700,0.6073619631901841,
28,2800,0.592814371257485,
29,2900,0.6206896551724138,
30,3000,0.43609022556390975,
31,3100,0.65,
32,3200,0.5763888888888888,
33,3300,0.5673758865248227,
34,3400,0.6105263157894737,
35,3500,0.6194690265486725,
36,3600,0.6554054054054054,
37,3700,0.6148648648648649,
38,3800,0.625,
39,3900,0.622093023255814,
40,4000,0.62,
41,4100,0.4701492537313433,
42,4200,0.603448275862069,
43,4300,0.6530612244897959,
44,4400,0.5899280575539568,
45,4500,0.7052023121387283,
46,4600,0.6323529411764706,
47,4700,0.635036496350365,
48,4800,0.6590909090909091,
49,4900,0.6594202898550725,
50,5000,0.7202797202797203,
51,5100,0.6995305164319249,
52,5200,0.7755102040816326,
53,5300,0.7755102040816326,
54,5400,0.9361702127659576,
55,5500,0.9646464646464646,
56,5600,0.9124087591240876,
57,5700,0.95,
58,5800,0.934065934065934,
59,5900,0.9529411764705882,
60,6000,0.9516129032258064,
61,6100,0.8506493506493507,
62,6200,0.8809523809523809,
63,6300,0.8972972972972973,
64,6400,0.8514285714285714,
65,6500,0.8194444444444444,
66,6600,0.8658536585365854,
67,6700,0.8780487804878049,
68,6800,0.9310344827586208,
69,6900,0.8641975308641975,
70,7000,0.9480519480519479,
71,7100,0.9253731343283582,
72,7200,0.734375,
73,7300,0.6685714285714286,
74,7400,0.7294117647058823,
75,7500,0.7131782945736435,
76,7600,0.6690647482014388,
77,7700,0.7195121951219512,
78,7800,0.7295492487480971,
79,7900,0.7149999999997096,
80,8000,0.7142857142857143,
81,8100,0.7142857142857143,
0,0,,
1,100,0.949685534591195,
2,200,0.88,
3,300,0.8088235294117647,
4,400,0.8014184397163121,
5,500,0.8702702702702703,
6,600,,
7,700,,
8,800,0.6408450704225352,
9,900,0.9428571428571428,
10,1000,0.9154929577464788,
