,time[ms],cpu,sitename,Pmodel
0,0,1,facebook,
1,100,1,facebook,1.0754044714285713
2,200,1,facebook,1.0753713833333334
3,300,1,facebook,1.07535713
4,400,1,facebook,1.0754008618181818
5,500,1,facebook,1.07532506
6,600,1,facebook,
7,700,1,facebook,
8,800,1,facebook,
9,900,1,facebook,
10,1000,1,facebook,1.0754084419999999
11,1100,1,facebook,
12,1200,1,facebook,
13,1300,1,facebook,1.075394545
14,1400,1,facebook,1.0754212699999999
15,1500,1,facebook,
16,1600,1,facebook,
17,1700,1,facebook,1.0754292875
18,1800,1,facebook,1.07535713
19,1900,1,facebook,1.0753846185714284
20,2000,1,facebook,
21,2100,1,facebook,
22,2200,1,facebook,1.07546403
23,2300,1,facebook,
24,2400,1,facebook,
25,2500,1,facebook,1.0754441771428571
26,2600,1,facebook,1.0754008618181818
27,2700,1,facebook,1.075366751
28,2800,1,facebook,1.0754084419999999
29,2900,1,facebook,1.0754766636363635
30,3000,1,facebook,1.075394545
31,3100,1,facebook,
32,3200,1,facebook,
33,3300,1,facebook,1.0754987725
34,3400,1,facebook,
35,3500,1,facebook,
36,3600,1,facebook,1.07545334
37,3700,1,facebook,1.0754008618181818
38,3800,1,facebook,1.0753713833333334
39,3900,1,facebook,1.0754084419999999
40,4000,1,facebook,1.0754212699999999
41,4100,1,facebook,1.0754387627272726
42,4200,1,facebook,
43,4300,1,facebook,
44,4400,1,facebook,1.0753892
45,4500,1,facebook,1.0754387627272726
46,4600,1,facebook,1.0754084419999999
47,4700,1,facebook,1.0754084419999999
48,4800,1,facebook,
49,4900,1,facebook,
50,5000,1,facebook,1.0753892
51,5100,1,facebook,1.0754008618181818
52,5200,1,facebook,1.0753892
53,5300,1,facebook,1.07537717375
54,5400,1,facebook,1.0754387627272726
55,5500,1,facebook,1.075366751
56,5600,1,facebook,1.0754084419999999
57,5700,1,facebook,1.0754177066666666
58,5800,1,facebook,1.07537717375
59,5900,1,facebook,1.0754008618181818
60,6000,1,facebook,1.0754212699999999
61,6100,1,facebook,1.075450133
62,6200,1,facebook,
63,6300,1,facebook,
64,6400,1,facebook,1.0755335149999998
65,6500,1,facebook,1.0754387627272726
66,6600,1,facebook,1.0753713833333334
67,6700,1,facebook,1.0753713833333334
68,6800,1,facebook,
69,6900,1,facebook,
70,7000,1,facebook,1.0754143978571429
71,7100,1,facebook,1.0754008618181818
72,7200,1,facebook,1.07537717375
73,7300,1,facebook,1.0754008618181818
74,7400,1,facebook,
75,7500,1,facebook,
76,7600,1,facebook,1.075394545
77,7700,1,facebook,1.075394545
78,7800,1,facebook,1.075366751
79,7900,1,facebook,1.0754084419999999
80,0,1,facebook,
81,100,1,facebook,
82,200,1,facebook,
83,300,1,facebook,1.0754177066666666
84,400,1,facebook,1.0753548392857142
85,500,1,facebook,
86,600,1,facebook,
87,700,1,facebook,
88,800,1,facebook,
89,900,1,facebook,1.075352854
90,1000,1,facebook,1.07532506
91,1100,1,facebook,1.0754387627272726
92,1200,1,facebook,1.0754084419999999
93,1300,1,facebook,1.07548541
94,1400,1,facebook,
95,1500,1,facebook,
96,1600,1,facebook,1.07535713
97,1700,1,facebook,
98,1800,1,facebook,
99,1900,1,facebook,1.0755703011764706
100,2000,1,facebook,
101,2100,1,facebook,
102,2200,1,facebook,1.0754212699999999
103,2300,1,facebook,1.0754008618181818
104,2400,1,facebook,1.0754177066666666
105,2500,1,facebook,1.0754143978571429
106,2600,1,facebook,1.075450133
107,2700,1,facebook,
108,2800,1,facebook,
109,2900,1,facebook,1.0755037357142856
110,3000,1,facebook,1.07546403
111,3100,1,facebook,1.0754177066666666
112,3200,1,facebook,1.075436236
