,time[ms],cpu_load,cpu_scaling_freq
0,0,,1996.0
1,100,,
2,200,,1996.0
3,300,1.0,1996.0
4,400,0.9285714285714286,1996.0
5,500,,
6,600,,1996.0
7,700,0.9166666666666666,1996.0
8,800,0.9166666666666666,1996.0
9,900,,
10,1000,,1996.0
11,1100,0.9473684210526316,1996.0
12,1200,0.9166666666666666,1996.0
13,1300,,
14,1400,,1996.0
15,1500,0.9285714285714286,1996.0
16,1600,,
17,1700,,1996.0
18,1800,1.0,1996.0
19,1900,,
20,2000,,1996.0
21,2100,0.85,1996.0
22,2200,,
23,2300,,1996.0
24,2400,0.875,1996.0
25,2500,,
26,2600,,1996.0
27,2700,0.5833333333333334,1996.0
28,2800,0.8181818181818182,1996.0
29,2900,0.5555555555555556,1996.0
30,3000,,
31,3100,,1996.0
32,3200,0.3809523809523809,1363.0
33,3300,0.7,1996.0
34,3400,0.7272727272727273,1536.0
35,3500,0.7,1996.0
36,3600,,
37,3700,,1996.0
38,3800,0.9,1996.0
39,3900,0.9,1996.0
40,4000,0.8461538461538461,1996.0
41,4100,,
42,4200,,1996.0
43,4300,0.5,1996.0
44,4400,,
45,4500,,1996.0
46,4600,0.7142857142857143,1996.0
47,4700,0.4166666666666667,1996.0
48,4800,0.6363636363636364,1747.0
49,4900,,
50,5000,,1996.0
51,5100,0.5555555555555556,1996.0
52,5200,0.4,1996.0
53,5300,0.4,1536.0
54,5400,0.5833333333333334,1996.0
55,5500,0.4444444444444444,1996.0
56,5600,0.5,1843.0
57,5700,0.5,1996.0
58,5800,0.3333333333333333,1843.0
59,5900,0.4444444444444444,1996.0
60,6000,0.4545454545454545,1843.0
61,6100,,
62,6200,,1996.0
63,6300,,
64,6400,,1747.0
65,6500,0.5454545454545454,1996.0
66,6600,0.5,1996.0
67,6700,,
68,6800,,1996.0
69,6900,0.4545454545454545,1996.0
70,7000,0.6,1996.0
71,7100,0.6,1996.0
72,7200,0.4,1536.0
73,7300,0.3333333333333333,1996.0
74,7400,0.4444444444444444,1996.0
75,7500,0.6,1996.0
76,7600,0.5,1996.0
77,7700,0.5,1996.0
78,7800,0.5,1843.0
79,7900,0.3333333333333333,1996.0
80,8000,0.4,1536.0
0,0,,1996.0
1,100,,
2,200,,1996.0
3,300,1.0,1996.0
4,400,,
5,500,,1996.0
6,600,1.0,1996.0
7,700,,
8,800,,1996.0
9,900,0.8888888888888888,1996.0
10,1000,0.9333333333333332,1996.0
11,1100,0.9090909090909092,1996.0
12,1200,1.0,1996.0
13,1300,,
14,1400,,1996.0
15,1500,0.9375,1996.0
16,1600,,
17,1700,,
18,1800,,1996.0
19,1900,1.0,1996.0
20,2000,1.0,1996.0
21,2100,,
22,2200,,1996.0
23,2300,0.9230769230769232,1996.0
24,2400,,
25,2500,,1996.0
26,2600,0.9166666666666666,1996.0
27,2700,,
28,2800,,1996.0
29,2900,0.9047619047619048,1996.0
30,3000,0.9166666666666666,1996.0
31,3100,,
32,3200,,1996.0
33,3300,0.7272727272727273,1996.0
34,3400,0.7272727272727273,1996.0
35,3500,0.6428571428571429,1996.0
36,3600,,
37,3700,,1996.0
38,3800,0.8461538461538461,1996.0
39,3900,,
40,4000,,1996.0
41,4100,0.9285714285714286,1996.0
42,4200,1.0,1996.0
43,4300,1.0,1996.0
44,4400,,
45,4500,,1996.0
46,4600,0.8333333333333334,1996.0
47,4700,0.6153846153846154,1996.0
48,4800,0.7,1996.0
49,4900,0.6666666666666666,1996.0
50,5000,0.9090909090909092,1996.0
51,5100,0.6363636363636364,1996.0
52,5200,,
53,5300,,1747.0
54,5400,0.6363636363636364,1747.0
55,5500,0.5,1996.0
56,5600,0.5833333333333334,1747.0
57,5700,0.5555555555555556,1996.0
58,5800,0.6153846153846154,1996.0
59,5900,,
60,6000,,1996.0
61,6100,,
62,6200,,1996.0
63,6300,0.5,1996.0
64,6400,0.6,1996.0
65,6500,0.5,1843.0
66,6600,0.3333333333333333,1536.0
67,6700,0.5,1996.0
68,6800,0.5555555555555556,1843.0
69,6900,0.5454545454545454,1747.0
70,7000,0.6,1747.0
71,7100,0.42857142857142855,1996.0
72,7200,0.6363636363636364,1996.0
73,7300,0.5714285714285714,1747.0
74,7400,0.4,1996.0
75,7500,,
76,7600,,1996.0
77,7700,0.5357142857142857,1996.0
78,7800,,
79,7900,,1996.0
80,8000,0.6153846153846154,1996.0
0,0,,1996.0
1,100,,
2,200,,1996.0
3,300,,
4,400,,
5,500,,1996.0
6,600,1.0,1536.0
7,700,,
8,800,,1996.0
9,900,1.0,1996.0
10,1000,1.0,1996.0
11,1100,0.9375,1996.0
12,1200,1.0,1747.0
13,1300,,
14,1400,,1996.0
15,1500,,
16,1600,,1996.0
17,1700,0.8095238095238095,1996.0
18,1800,1.0,1996.0
19,1900,0.9166666666666666,1996.0
20,2000,,
21,2100,,1996.0
22,2200,0.9166666666666666,1996.0
23,2300,0.8571428571428571,1996.0
24,2400,0.8333333333333334,1996.0
25,2500,,
26,2600,,1996.0
27,2700,0.5555555555555556,1996.0
28,2800,0.625,1747.0
29,2900,0.5454545454545454,1996.0
30,3000,0.7,1996.0
31,3100,0.5555555555555556,1536.0
32,3200,0.4545454545454545,1996.0
33,3300,,
34,3400,,1996.0
35,3500,0.5,1996.0
36,3600,,
37,3700,,1996.0
38,3800,0.75,1996.0
39,3900,1.0,1996.0
40,4000,0.7272727272727273,1996.0
41,4100,0.3333333333333333,1996.0
42,4200,,
43,4300,,1996.0
44,4400,0.8461538461538461,1996.0
45,4500,0.9166666666666666,1996.0
46,4600,0.6363636363636364,1996.0
47,4700,,
48,4800,,1843.0
49,4900,0.4166666666666667,1132.0
50,5000,0.5,1996.0
51,5100,0.4545454545454545,1996.0
52,5200,,
53,5300,,1996.0
54,5400,0.35714285714285715,1996.0
55,5500,0.3,1996.0
56,5600,,
57,5700,,1996.0
58,5800,0.3333333333333333,1363.0
59,5900,0.4545454545454545,1747.0
60,6000,0.4,1996.0
61,6100,0.375,1363.0
62,6200,0.42857142857142855,1132.0
63,6300,0.4545454545454545,1536.0
64,6400,0.4444444444444444,1996.0
65,6500,0.5384615384615384,1996.0
66,6600,0.375,1996.0
67,6700,,
68,6800,,1996.0
69,6900,0.29411764705882354,1747.0
70,7000,0.5,1996.0
71,7100,0.5,1996.0
72,7200,0.4,1747.0
73,7300,0.3333333333333333,1747.0
74,7400,0.5,979.0
75,7500,,
76,7600,,1996.0
77,7700,0.4615384615384616,1747.0
78,7800,,
79,7900,,1996.0
80,8000,0.3,1996.0
0,0,,1996.0
1,100,0.9090909090909092,1996.0
2,200,1.0,1996.0
3,300,1.0,1996.0
4,400,0.9090909090909092,1996.0
5,500,0.8181818181818182,1843.0
6,600,,
7,700,,1996.0
8,800,0.9285714285714286,1996.0
9,900,,
10,1000,,1996.0
11,1100,1.0,1996.0
12,1200,,
13,1300,,1996.0
14,1400,1.0,1996.0
15,1500,0.9,1996.0
16,1600,,
17,1700,,1843.0
18,1800,0.9444444444444444,1996.0
19,1900,,
20,2000,,1996.0
21,2100,0.8333333333333334,1996.0
22,2200,0.75,1996.0
23,2300,0.9090909090909092,1996.0
24,2400,,
25,2500,,1996.0
26,2600,0.9166666666666666,1996.0
27,2700,0.9285714285714286,1996.0
28,2800,,
29,2900,,1996.0
30,3000,,
31,3100,,1363.0
32,3200,0.5263157894736842,979.0
33,3300,0.25,1996.0
34,3400,0.4444444444444444,1843.0
35,3500,0.6,1996.0
