,time[ms],cpu,sitename,Pmodel
0,0,0,wellsfargo,
1,100,0,wellsfargo,1.0753390346368714
2,200,0,wellsfargo,1.075393459296875
3,300,0,wellsfargo,1.0754079240993788
4,400,0,wellsfargo,1.0753867330769231
5,500,0,wellsfargo,1.0753931825490195
6,600,0,wellsfargo,1.0754166356069363
7,700,0,wellsfargo,1.0754547088414634
8,800,0,wellsfargo,1.0754718592957746
9,900,0,wellsfargo,
10,1000,0,wellsfargo,
11,1100,0,wellsfargo,1.075456270253807
12,1200,0,wellsfargo,1.0754578338853502
13,1300,0,wellsfargo,1.0754555432824426
14,1400,0,wellsfargo,1.0754774477931033
15,1500,0,wellsfargo,1.075408907821229
16,1600,0,wellsfargo,1.0754259681528662
17,1700,0,wellsfargo,1.0754279681645569
18,1800,0,wellsfargo,1.075399692037037
19,1900,0,wellsfargo,1.075388502826087
20,2000,0,wellsfargo,1.07545334
21,2100,0,wellsfargo,1.075362475
22,2200,0,wellsfargo,1.0753822362285714
23,2300,0,wellsfargo,1.0753631532994923
24,2400,0,wellsfargo,1.0753872853731343
25,2500,0,wellsfargo,1.0753722573584905
26,2600,0,wellsfargo,1.0753645307692308
27,2700,0,wellsfargo,1.0753736568711656
28,2800,0,wellsfargo,1.0753820476978417
29,2900,0,wellsfargo,1.0753868244444444
30,3000,0,wellsfargo,1.0753929290697675
31,3100,0,wellsfargo,1.0755027593442623
32,3200,0,wellsfargo,1.0754613574999998
33,3300,0,wellsfargo,1.075461305098039
34,3400,0,wellsfargo,1.0754482975471698
35,3500,0,wellsfargo,1.0753790130588234
36,3600,0,wellsfargo,1.0753655929166666
37,3700,0,wellsfargo,1.0754066927272727
38,3800,0,wellsfargo,1.0754550863861385
39,3900,0,wellsfargo,1.075430083129771
40,4000,0,wellsfargo,1.0754027889830509
41,4100,0,wellsfargo,1.0755679553913042
42,4200,0,wellsfargo,1.0754492459574467
43,4300,0,wellsfargo,1.0754476805882351
44,4400,0,wellsfargo,1.0754511025581395
45,4500,0,wellsfargo,1.0754218426785713
46,4600,0,wellsfargo,1.0754060596571429
47,4700,0,wellsfargo,1.0754135819863013
48,4800,0,wellsfargo,1.075394545
49,4900,0,wellsfargo,1.0754133468235294
50,5000,0,wellsfargo,1.0754128305263158
51,5100,0,wellsfargo,1.0754437310112188
52,5200,0,wellsfargo,1.0754425227381132
53,5300,0,wellsfargo,1.0754317113953489
54,5400,0,wellsfargo,1.0754465594857143
55,5500,0,wellsfargo,1.0753592329508197
56,5600,0,wellsfargo,1.0754218907096773
57,5700,0,wellsfargo,1.0754299116167665
58,5800,0,wellsfargo,1.0754754642405062
59,5900,0,wellsfargo,1.0754716657142855
60,6000,0,wellsfargo,1.0754557860169491
61,6100,0,wellsfargo,1.0754708327272726
62,6200,0,wellsfargo,1.075510911445783
63,6300,0,wellsfargo,1.0754763579838709
64,6400,0,wellsfargo,1.0754570315107912
65,6500,0,wellsfargo,1.0754578190502793
66,6600,0,wellsfargo,1.0754536072499998
67,6700,0,wellsfargo,1.075455344375
68,6800,0,wellsfargo,1.0754701868987342
69,6900,0,wellsfargo,1.0754564152054793
70,7000,0,wellsfargo,1.0754632622099447
71,7100,0,wellsfargo,1.0754528718248175
72,7200,0,wellsfargo,1.0754847276595745
73,7300,0,wellsfargo,1.0755672648571428
74,7400,0,wellsfargo,1.075467687105263
75,7500,0,wellsfargo,1.0754728255696202
76,7600,0,wellsfargo,1.0754455006666666
77,7700,0,wellsfargo,1.07546403
