time,w
00:17:36:904990,2.12052
00:17:37:201431,2.12052
00:17:37:446415,2.12052
00:17:37:719571,2.1254399999999998
00:17:37:992722,2.1254399999999998
00:17:38:260560,2.12052
00:17:38:520618,2.12052
00:17:38:800690,2.05088
00:17:39:105456,2.05088
00:17:39:336187,2.1254399999999998
00:17:39:611190,2.1254399999999998
00:17:39:874370,2.02623
00:17:40:193808,2.02623
00:17:40:429068,1.99665
00:17:40:695379,1.99665
00:17:40:965997,1.9019000000000001
00:17:41:242891,1.9019000000000001
00:17:41:514022,1.95721
00:17:41:783983,1.95721
00:17:42:049546,1.86732
00:17:42:317949,1.86732
00:17:42:592903,1.86732
00:17:42:867624,1.86732
00:17:43:137364,1.8623800000000001
00:17:43:397382,1.8623800000000001
00:17:43:669495,1.84756
00:17:43:952828,1.84756
00:17:44:253421,1.8920200000000003
00:17:44:487410,1.8920200000000003
00:17:44:766840,2.05088
