time,w
00:21:30:247632,2.00736
00:21:30:526361,2.00736
00:21:30:802782,2.00736
00:21:31:068714,2.0065099999999996
00:21:31:353529,2.0065099999999996
00:21:31:618343,1.9975200000000002
00:21:31:879277,1.9975200000000002
00:21:32:150433,1.81298
00:21:32:452645,1.81298
00:21:32:711310,1.73394
00:21:32:962835,1.73394
00:21:33:245284,1.7043
00:21:33:546528,1.7043
00:21:33:786460,1.6186500000000001
00:21:34:049147,1.6186500000000001
00:21:34:327927,1.6632000000000002
00:21:34:598110,1.6632000000000002
00:21:34:869259,1.78828
00:21:35:138087,1.78828
00:21:35:406470,1.6384500000000002
00:21:35:679036,1.6384500000000002
00:21:35:953879,1.6087500000000001
00:21:36:224156,1.6087500000000001
00:21:36:497358,1.59885
00:21:36:768672,1.59885
00:21:37:042497,1.6186500000000001
00:21:37:306411,1.6186500000000001
00:21:37:612349,1.6830000000000003
00:21:37:856423,1.6830000000000003
00:21:38:122818,1.7027999999999999
