time,w
00:18:25:227953,2.01144
00:18:25:498537,2.01144
00:18:25:769852,2.01144
00:18:26:039311,2.01144
00:18:26:311485,2.0163699999999998
00:18:26:579829,2.0163699999999998
00:18:26:866278,1.97693
00:18:27:114581,1.97693
00:18:27:395189,1.88708
00:18:27:667216,1.88708
00:18:27:969693,2.01144
00:18:28:207932,2.01144
00:18:28:480698,1.81298
00:18:28:752143,1.81298
00:18:29:057646,1.86732
00:18:29:294326,1.86732
00:18:29:564649,1.8920200000000003
00:18:29:836695,1.8920200000000003
00:18:30:107703,1.8228600000000001
00:18:30:378912,1.8228600000000001
00:18:30:638910,1.83274
00:18:30:920806,1.83274
00:18:31:191394,1.8821400000000001
00:18:31:461874,1.8821400000000001
00:18:31:734148,1.8684699999999999
00:18:32:012034,1.8684699999999999
00:18:32:276901,1.76715
00:18:32:546296,1.76715
00:18:32:818674,1.7622
00:18:33:115574,1.7622
00:18:33:361618,1.83274
