time,w
00:21:59:361602,2.00736
00:21:59:642087,2.00736
00:21:59:899273,2.00736
00:22:00:172172,2.00736
00:22:00:440745,2.00736
00:22:00:744114,1.98679
00:22:00:983426,1.98679
00:22:01:255610,1.8228600000000001
00:22:01:529411,1.8228600000000001
00:22:01:797714,1.73888
00:22:02:067486,1.73888
00:22:02:336122,1.78828
00:22:02:608780,1.78828
00:22:02:884511,1.5624
00:22:03:152966,1.5624
00:22:03:432808,1.6087500000000001
00:22:03:695251,1.6087500000000001
00:22:03:969350,1.8031000000000001
00:22:04:237007,1.8031000000000001
00:22:04:508962,1.72755
00:22:04:789143,1.72755
00:22:05:051604,1.58895
00:22:05:348033,1.58895
00:22:05:594145,1.74876
00:22:05:888089,1.74876
00:22:06:139264,1.72406
00:22:06:408565,1.72406
00:22:06:678417,1.56736
00:22:06:993618,1.56736
00:22:07:225385,1.6186500000000001
00:22:07:495085,1.6186500000000001
