time,w
00:21:00:896608,2.0163699999999998
00:21:01:191028,2.0163699999999998
00:21:01:427121,2.01144
00:21:01:707645,2.01144
00:21:01:983365,2.0163699999999998
00:21:02:240316,2.0163699999999998
00:21:02:517707,1.96214
00:21:02:787749,1.96214
00:21:03:058468,1.9117800000000003
00:21:03:326723,1.9117800000000003
00:21:03:604094,1.7981600000000002
00:21:03:867968,1.7981600000000002
00:21:04:140561,1.7127
00:21:04:415524,1.7127
00:21:04:683615,1.62688
00:21:04:962613,1.62688
00:21:05:248223,1.8031000000000001
00:21:05:501904,1.8031000000000001
00:21:05:772332,1.6681500000000002
00:21:06:044016,1.6681500000000002
00:21:06:354988,1.60704
00:21:06:590087,1.60704
00:21:06:852734,1.6236000000000002
00:21:07:130156,1.6236000000000002
00:21:07:390217,1.7226
00:21:07:670439,1.7226
00:21:07:944300,1.612
00:21:08:210459,1.612
00:21:08:480883,1.64176
00:21:08:752869,1.64176
00:21:09:023306,1.612
