,time[ms],pmodel
0,0,1.2832006191821779
1,100,1.2832006191821779
2,200,1.1391076753272054
3,300,1.0060221294885063
4,400,1.2211368685707713
5,500,1.1739691373699315
6,600,1.2560982739183673
7,700,1.0371187039154033
8,800,0.9499980197903338
9,900,1.0987813317326545
10,1000,1.1449919821666668
11,1100,1.3282255263264666
12,1200,1.3855997883952864
13,1300,1.425210385512505
14,1400,1.3118464365439562
15,1500,1.3238497550970538
16,1600,1.3337608950858209
17,1700,1.3413020492891747
18,1800,1.4501436443775946
19,1900,1.3926768205264666
20,2000,1.4849935573113524
21,2100,1.4876039682881284
22,2200,1.2434577675853773
23,2300,1.1942058355000382
24,2400,1.112980007490676
25,2500,1.273671265255465
26,2600,1.324047084206804
27,2700,1.14812607513015
28,2800,0.8106499523460244
29,2900,0.8649861165306061
30,3000,1.0320076282115682
31,3100,1.1962785682610724
32,3200,1.1463836963412364
33,3300,1.1544525769570706
34,3400,1.0961583009526947
35,3500,1.1669568289655698
36,3600,1.0596254885732974
37,3700,1.1533702245702147
38,3800,1.0829004681226913
39,3900,1.099568606024235
40,4000,1.0934858703123904
41,4100,1.0542793569568132
42,4200,1.2024200695894742
43,4300,1.1665298039675687
44,4400,1.1702309541004272
45,4500,1.3449390413239537
46,4600,1.0233617527816956
47,4700,1.042967310971152
48,4800,1.0102694300992683
49,4900,1.1519803654242557
50,5000,1.0790146149999997
51,5100,1.3003941693096595
52,5200,1.4401320628473195
53,5300,1.3022442360367035
54,5400,1.3831887502983284
55,5500,1.2419631020812059
56,5600,1.186187876015822
57,5700,1.1709316639597698
58,5800,1.0534561571114063
59,5900,1.1848287765286196
60,6000,1.1327651804783656
61,6100,1.102334859208816
62,6200,1.1767703747684437
63,6300,1.1151343670873675
64,6400,1.1632269518301697
65,6500,1.2105028066054544
66,6600,1.1162969401739513
67,6700,1.1531490020928032
68,6800,1.2125483270998734
69,6900,1.3156390409507068
70,7000,1.045359032408753
71,7100,1.0250295921867414
72,7200,1.0793502475212837
73,7300,1.1413604163465862
74,7400,1.12951913513468
75,7500,1.2278876822490505
76,7600,1.1637039941804699
77,7700,1.2187784737208136
78,7800,1.313008493371795
79,7900,
80,8000,
