,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.6731000000000005,netflix
1,100,0.9289340101522843,0.7857142857142857,0.8,,0.9333333333333333,1.0,,0.9230769230769231,1.0,,netflix
2,200,0.8064516129032258,0.5555555555555556,0.5833333333333334,,0.7,0.7037037037037037,,0.9166666666666666,1.0,,netflix
3,300,0.7549668874172185,0.5,,0.8333333333333334,0.8888888888888888,,0.7857142857142857,,1.0,1.6731000000000005,netflix
4,400,0.7150259067357513,0.5384615384615384,,0.5,0.3333333333333333,,,,,,netflix
5,500,0.7111111111111111,,0.38461538461538464,,,1.0,,0.8888888888888888,,1.6616000000000002,netflix
6,600,0.7368421052631579,,,,,1.0,,0.9090909090909091,1.0,,netflix
7,700,0.7083333333333334,0.23076923076923078,,0.4117647058823529,0.16666666666666666,1.0,,0.8181818181818182,0.8571428571428571,,netflix
8,800,0.5897435897435898,,,,,,1.0,,,1.6616000000000002,netflix
9,900,0.575,,,,,,,,,,netflix
10,1000,0.5555555555555556,,0.05555555555555555,,0.3,,,,,,netflix
11,1100,0.5555555555555556,,0.15384615384615385,0.23076923076923078,0.4,,,,,1.4880000000000002,netflix
12,1200,0.7209302325581395,0.4166666666666667,,0.36363636363636365,,1.0,,0.8571428571428571,0.9285714285714286,,netflix
13,1300,0.6063829787234043,0.5454545454545454,,,,1.0,,,1.0,,netflix
14,1400,0.6203703703703703,0.23076923076923078,0.18181818181818182,,0.16666666666666666,,,,0.8666666666666667,1.4880000000000002,netflix
15,1500,0.6060606060606061,0.5833333333333334,0.3076923076923077,0.3333333333333333,0.2,,1.0,,0.8,,netflix
16,1600,0.676923076923077,0.8181818181818182,0.7692307692307693,0.23076923076923078,0.6923076923076923,0.8,1.0,,,1.65168,netflix
17,1700,0.8333333333333334,0.9,,0.9166666666666666,0.9,0.8,,0.6875,,,netflix
18,1800,0.8118279569892473,0.8,,,0.75,0.8888888888888888,,0.7,0.6666666666666666,,netflix
19,1900,0.8181818181818182,,0.8461538461538461,,,,0.8461538461538461,,,1.65168,netflix
20,2000,0.8055555555555556,,,0.7857142857142857,,,,,,,netflix
21,2100,0.688,0.7391304347826086,,,0.75,0.5882352941176471,,0.8947368421052632,0.8333333333333334,,netflix
22,2200,0.7777777777777778,0.8,0.6923076923076923,,0.5,0.7,0.6470588235294118,0.8666666666666667,0.8461538461538461,1.6764800000000002,netflix
23,2300,0.8113207547169812,,0.8571428571428571,0.6666666666666666,,,0.8,,,,netflix
24,2400,0.9154929577464789,,,,,,,,,1.6764800000000002,netflix
25,2500,0.9242424242424242,0.8823529411764706,,,0.9411764705882353,0.95,,0.9333333333333333,0.9375,,netflix
26,2600,0.9662921348314607,,0.9444444444444444,0.9375,1.0,,,,,,netflix
27,2700,0.9080459770114943,,0.8461538461538461,0.9375,,,,,,1.3916000000000002,netflix
28,2800,0.8198757763975155,0.8333333333333334,0.8,0.9166666666666666,,0.9090909090909091,0.9090909090909091,0.5833333333333334,0.5833333333333334,,netflix
29,2900,0.7175572519083969,0.9,,0.9166666666666666,0.7272727272727273,0.5,0.8181818181818182,0.5,0.4166666666666667,,netflix
30,3000,0.7534246575342466,0.7272727272727273,,,,,0.9090909090909091,,,1.3916000000000002,netflix
31,3100,0.7272727272727273,,0.6470588235294118,,,,0.9,,,,netflix
32,3200,0.5586592178770949,,0.8,0.6875,0.7058823529411765,0.6666666666666666,,0.46153846153846156,0.47368421052631576,,netflix
33,3300,0.7090909090909091,0.9230769230769231,,0.7777777777777778,0.8461538461538461,0.8461538461538461,,0.3333333333333333,0.2,0.9511799999999999,netflix
34,3400,0.6573033707865169,0.8333333333333334,,0.7692307692307693,0.6666666666666666,0.7272727272727273,,0.2727272727272727,0.25,,netflix
35,3500,0.6744186046511628,1.0,0.8333333333333334,0.8181818181818182,,0.8461538461538461,,0.2727272727272727,0.2,0.9511799999999999,netflix
