user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
4509731,250009,4459220,101935473,343259,614258,253168,0,,15:47:24:112509
4509766,250010,4459243,101935475,343259,614260,253168,0,,15:47:24:184907
4509798,250010,4459263,101935478,343259,614261,253168,0,,15:47:24:234192
4509820,250013,4459275,101935479,343259,614262,253169,0,,15:47:24:298816
4509837,250015,4459290,101935486,343259,614263,253169,0,,15:47:24:359361
4509860,250015,4459306,101935501,343259,614264,253169,0,,15:47:24:410419
4509883,250016,4459323,101935504,343259,614265,253169,0,,15:47:24:500156
4509927,250016,4459347,101935508,343259,614267,253170,0,,15:47:24:568196
4509951,250016,4459357,101935511,343259,614267,253170,0,,15:47:24:610164
4509982,250016,4459371,101935516,343259,614269,253170,0,,15:47:24:686222
4510001,250016,4459386,101935520,343259,614270,253170,0,,15:47:24:745888
4510023,250016,4459410,101935529,343259,614271,253170,0,,15:47:24:800050
4510050,250016,4459432,101935536,343259,614273,253170,0,,15:47:24:881664
4510071,250016,4459449,101935544,343259,614274,253171,0,,15:47:24:925641
4510101,250017,4459470,101935553,343259,614276,253171,0,,15:47:25:019655
4510124,250017,4459487,101935563,343259,614277,253171,0,,15:47:25:072165
4510147,250018,4459509,101935569,343259,614279,253171,0,,15:47:25:143293
4510172,250018,4459527,101935574,343259,614281,253172,0,,15:47:25:228537
4510195,250018,4459546,101935584,343259,614283,253172,0,,15:47:25:286236
4510214,250019,4459566,101935598,343259,614284,253172,0,,15:47:25:366728
4510231,250019,4459584,101935611,343259,614285,253173,0,,15:47:25:416254
4510249,250019,4459601,101935624,343259,614287,253173,0,,15:47:25:470058
4510259,250019,4459617,101935636,343259,614288,253173,0,,15:47:25:546328
4510279,250019,4459634,101935659,343259,614289,253173,0,,15:47:25:605196
4510291,250019,4459652,101935678,343259,614290,253174,0,,15:47:25:679365
4510306,250019,4459668,101935696,343259,614291,253174,0,,15:47:25:748170
4510320,250019,4459684,101935715,343259,614292,253174,0,,15:47:25:812892
4510335,250019,4459701,101935739,343259,614293,253174,0,,15:47:25:874523
4510349,250019,4459713,101935753,343260,614293,253174,0,,15:47:25:934275
4510366,250019,4459727,101935773,343260,614294,253175,0,,15:47:25:990734
4510381,250019,4459740,101935795,343260,614295,253175,0,,15:47:26:058416
4510392,250019,4459754,101935815,343260,614296,253175,0,,15:47:26:134613
4510402,250019,4459767,101935860,343260,614297,253175,0,,15:47:26:200764
4510411,250019,4459776,101935877,343260,614297,253175,0,,15:47:26:243949
4510421,250019,4459791,101935891,343260,614298,253176,0,,15:47:26:290582
4510430,250019,4459799,101935904,343260,614299,253176,0,,15:47:26:349738
4510444,250019,4459816,101935924,343260,614300,253176,0,,15:47:26:405688
4510457,250019,4459828,101935938,343260,614301,253176,0,,15:47:26:465596
4510472,250019,4459845,101935952,343260,614302,253176,0,,15:47:26:526020
4510485,250019,4459862,101935967,343260,614303,253177,0,,15:47:26:587966
4510498,250019,4459879,101935984,343260,614304,253177,0,,15:47:26:631071
4510510,250019,4459891,101935998,343260,614304,253177,0,,15:47:26:683082
4510521,250019,4459901,101936013,343260,614305,253177,0,,15:47:26:729295
4510535,250019,4459917,101936031,343261,614306,253178,0,,15:47:26:815045
4510554,250019,4459934,101936057,343261,614307,253178,0,,15:47:26:885506
4510568,250019,4459950,101936075,343261,614308,253178,0,,15:47:26:943775
4510581,250019,4459966,101936093,343261,614309,253178,0,,15:47:27:002404
4510594,250019,4459984,101936115,343261,614310,253179,0,,15:47:27:068866
4510609,250019,4459999,101936131,343261,614311,253179,0,,15:47:27:129036
4510627,250019,4460025,101936207,343261,614312,253180,0,,15:47:27:270823
4510638,250019,4460039,101936223,343261,614313,253180,0,,15:47:27:336702
4510655,250019,4460054,101936243,343261,614314,253180,0,,15:47:27:401040
