time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,
100,36.0,1.0,31.0,10.0,0.0,2.0,1.0,0.0,
200,30.0,0.0,26.0,8.0,0.0,2.0,0.0,0.0,
300,42.5,0.0,28.0,8.5,0.0,2.0,0.5,0.0,
400,58.0,2.0,35.0,5.0,0.0,2.5,0.5,0.0,
500,38.5,4.0,29.0,2.5,0.0,2.5,0.0,0.0,
600,39.5,1.0,26.0,6.5,0.0,2.0,1.0,0.0,
700,44.5,0.0,25.0,8.5,0.0,2.0,0.0,0.0,
800,16.0,0.0,16.0,18.0,0.0,1.0,1.0,0.0,
900,40.5,0.0,32.5,12.5,0.5,3.0,0.0,0.0,
1000,32.5,0.0,26.5,26.5,0.5,2.0,1.0,0.0,
1100,23.5,0.0,27.0,22.0,0.0,1.5,0.0,0.0,
1200,34.5,0.0,34.0,24.0,0.0,2.5,0.5,0.0,
1300,24.0,0.0,18.0,18.0,0.0,2.0,0.5,0.0,
1400,27.0,0.0,23.5,23.0,0.0,1.5,0.0,0.0,
1500,18.0,0.0,24.5,23.0,0.0,1.5,1.0,0.0,
1600,26.5,0.0,27.0,33.5,0.0,1.5,0.0,0.0,
1700,26.5,0.0,26.0,28.5,0.0,1.5,1.0,0.0,
1800,23.0,0.0,22.5,24.5,0.0,1.5,0.0,0.0,
1900,33.5,0.0,29.0,33.0,0.0,2.0,0.5,0.0,
2000,20.5,2.0,23.5,25.5,0.0,0.5,0.5,0.0,
2100,24.0,0.0,21.5,25.5,0.0,1.5,0.0,0.0,
2200,20.0,0.0,20.5,30.5,0.0,1.5,0.0,0.0,
2300,22.0,0.0,25.0,29.0,0.0,1.5,1.0,0.0,
2400,29.5,0.0,33.0,39.0,0.0,2.0,0.0,0.0,
2500,18.5,0.0,21.0,25.0,0.0,0.5,0.0,0.0,
2600,25.0,0.0,22.0,36.0,0.0,1.5,1.0,0.0,
2700,22.0,0.0,22.0,25.0,0.0,1.5,0.0,0.0,
2800,17.5,0.0,17.5,25.0,0.0,1.5,0.0,0.0,
2900,29.0,0.0,25.5,37.0,0.0,1.0,0.5,0.0,
3000,20.5,0.0,21.0,26.0,0.0,1.5,0.5,0.0,
3100,22.0,0.0,26.5,28.0,0.0,1.5,0.0,0.0,
3200,30.0,0.0,31.0,38.0,0.0,2.0,0.5,0.0,
3300,22.0,0.0,21.5,25.0,0.0,1.5,0.5,0.0,
3400,19.0,0.0,25.0,27.5,0.0,1.5,0.0,0.0,
3500,21.5,0.0,22.5,33.5,0.0,1.0,0.5,0.0,
3600,26.0,0.0,28.5,40.0,0.0,2.0,0.5,0.0,
3700,22.5,0.0,26.0,25.0,0.0,1.5,0.0,0.0,
3800,22.0,0.0,19.5,24.5,0.0,1.5,0.5,0.0,
3900,23.5,0.0,29.0,36.0,0.0,1.5,0.5,0.0,
4000,24.5,0.0,29.5,35.5,0.0,1.5,0.0,0.0,
4100,20.0,0.0,18.0,31.0,0.0,1.5,1.0,0.0,
4200,22.0,0.0,21.0,24.5,0.0,1.0,0.0,0.0,
4300,26.0,0.0,25.0,26.5,0.0,2.0,0.0,0.0,
4400,16.0,0.0,17.0,21.0,0.0,1.0,0.0,0.0,
4500,24.5,0.0,22.5,31.0,0.0,1.5,1.0,0.0,
4600,,,,,,,,,
4700,,,,,,,,,
4800,,,,,,,,,
4900,,,,,,,,,
5000,,,,,,,,,
5100,,,,,,,,,
5200,,,,,,,,,
5300,,,,,,,,,
5400,,,,,,,,,
5500,,,,,,,,,
5600,,,,,,,,,
5700,,,,,,,,,
5800,,,,,,,,,
5900,,,,,,,,,
6000,,,,,,,,,
6100,,,,,,,,,
6200,,,,,,,,,
6300,,,,,,,,,
6400,,,,,,,,,
6500,,,,,,,,,
6600,,,,,,,,,
6700,23.5,0.0,30.0,35.5,0.0,1.0,1.0,0.0,
6800,18.0,0.0,22.0,23.0,0.0,1.5,0.0,0.0,
6900,20.5,0.0,17.5,22.0,0.0,1.5,0.0,0.0,
7000,31.5,0.0,30.0,39.5,0.0,1.0,0.0,0.0,
7100,19.0,0.0,22.5,27.5,0.0,1.5,1.0,0.0,
7200,22.0,0.0,22.0,25.0,0.0,1.5,0.5,0.0,
7300,25.5,0.0,28.5,34.5,0.0,2.0,1.0,0.0,
7400,21.5,0.0,21.5,28.5,0.0,1.5,0.5,0.0,
7500,13.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,
7600,19.0,0.0,21.0,78.0,0.0,2.0,1.0,0.0,
7700,18.0,0.0,20.0,23.0,0.0,1.5,0.0,0.0,
7800,30.0,0.0,29.0,49.0,0.0,1.0,0.5,0.0,
7900,19.0,0.0,19.0,27.0,1.0,1.5,0.5,0.0,
8000,17.5,0.0,20.0,24.5,0.0,1.0,0.0,0.0,
