time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1708.0
100,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
200,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1708.0
300,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
400,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
500,,,,,,,,,
600,,,,,,,,,1708.0
700,5.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,1708.0
800,,,,,,,,,
900,,,,,,,,,1708.0
1000,4.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1708.0
1100,5.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,1708.0
1200,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1708.0
1300,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
1400,,,,,,,,,
1500,,,,,,,,,1708.0
1600,4.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,1708.0
1700,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1708.0
1800,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
1900,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
2000,5.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1708.0
2100,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
2200,4.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1708.0
2300,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
2400,,,,,,,,,
2500,,,,,,,,,1708.0
2600,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
2700,5.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,1708.0
2800,,,,,,,,,
2900,,,,,,,,,1708.0
3000,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
3100,3.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1708.0
3200,5.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1708.0
3300,,,,,,,,,
3400,,,,,,,,,1708.0
3500,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1708.0
3600,4.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1708.0
3700,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1708.0
3800,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
3900,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1708.0
4000,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1708.0
4100,,,,,,,,,
4200,,,,,,,,,1708.0
4300,2.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,1708.0
4400,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
4500,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1708.0
4600,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1708.0
4700,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1324.0
4800,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
4900,,,,,,,,,
5000,,,,,,,,,1708.0
5100,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1708.0
5200,,,,,,,,,
5300,,,,,,,,,
5400,,,,,,,,,
5500,,,,,,,,,
5600,,,,,,,,,
5700,,,,,,,,,
5800,,,,,,,,,
5900,,,,,,,,,
6000,,,,,,,,,
6100,,,,,,,,,
6200,,,,,,,,,
6300,,,,,,,,,
6400,,,,,,,,,
6500,,,,,,,,,
6600,,,,,,,,,
6700,,,,,,,,,
6800,,,,,,,,,
6900,,,,,,,,,
7000,,,,,,,,,
7100,,,,,,,,,
7200,,,,,,,,,
7300,,,,,,,,,
7400,,,,,,,,,
7500,,,,,,,,,
7600,,,,,,,,,1708.0
7700,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1708.0
7800,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
7900,3.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,1708.0
8000,5.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1708.0
