time,w
01:17:01:924557,1.6731000000000003
01:17:02:186184,1.6681500000000002
01:17:02:467866,1.6681500000000002
01:17:02:751808,1.52768
01:17:02:998003,1.52768
01:17:03:279942,1.0956000000000001
01:17:03:547836,1.0956000000000001
01:17:03:859636,1.2425
01:17:04:086935,1.2425
01:17:04:357589,1.6731000000000003
01:17:04:630947,1.6731000000000003
01:17:04:908479,1.58224
01:17:05:175444,1.58224
01:17:05:448292,1.19777
01:17:05:710777,1.19777
01:17:05:979483,1.0258800000000001
01:17:06:255375,1.0258800000000001
01:17:06:530918,0.7135699999999999
01:17:06:816108,0.7135699999999999
01:17:07:063665,0.48
01:17:07:339518,0.48
01:17:07:611061,0.525
01:17:07:912884,0.525
01:17:08:159925,0.51
01:17:08:423858,0.51
01:17:08:695832,0.475
01:17:08:999825,0.475
01:17:09:240742,0.6387200000000001
01:17:09:511134,0.6387200000000001
01:17:09:778354,0.76846
