time,w
01:13:37:688272,1.6681500000000002
01:13:37:934953,1.6681500000000002
01:13:38:209658,1.6731000000000003
01:13:38:480228,1.6731000000000003
01:13:38:799040,1.45824
01:13:39:022237,1.45824
01:13:39:293430,0.525
01:13:39:553459,0.525
01:13:39:831919,0.49
01:13:40:103189,0.49
01:13:40:379204,0.89142
01:13:40:640688,0.89142
01:13:40:909675,1.18783
01:13:41:185676,1.18783
01:13:41:448469,0.8466000000000001
01:13:41:726949,0.8466000000000001
01:13:41:994490,0.9711000000000001
01:13:42:271578,0.9711000000000001
01:13:42:542744,0.54
01:13:42:830988,0.54
01:13:43:089768,0.49
01:13:43:352048,0.49
01:13:43:627920,0.525
01:13:43:915363,0.525
01:13:44:172698,0.47
01:13:44:441055,0.47
01:13:44:706840,0.5
01:13:44:985755,0.5
01:13:45:255676,0.48
01:13:45:528649,0.48
