time,w
15:35:22:298297,2.1075899999999996
15:35:22:512503,2.1075899999999996
15:35:22:788390,2.1168
15:35:23:054649,2.1168
15:35:23:355385,2.12112
15:35:23:593532,2.12112
15:35:23:859669,2.12112
15:35:24:137627,2.12112
15:35:24:406201,2.12112
15:35:24:676621,2.12112
15:35:24:951072,2.12112
15:35:25:258167,2.12112
15:35:25:485271,2.12112
15:35:25:756199,2.12112
15:35:26:033772,2.12112
15:35:26:339834,2.12112
15:35:26:574823,2.12112
15:35:26:837292,2.12112
15:35:27:113628,2.12112
15:35:27:417347,2.12112
15:35:27:658542,2.12112
15:35:27:934283,2.12112
15:35:28:202870,2.12112
15:35:28:518989,2.12112
15:35:28:736356,2.11621
15:35:29:004291,2.11621
15:35:29:279987,2.12112
15:35:29:554081,2.12112
15:35:29:824552,2.11621
15:35:30:089981,2.11621
