time,w
15:38:44:821930,2.1027
15:38:45:055381,2.1027
15:38:45:325936,2.1027
15:38:45:597231,2.1113
15:38:45:939872,2.1113
15:38:46:132709,2.1113
15:38:46:406488,2.1113
15:38:46:676152,2.1113
15:38:46:995503,2.1113
15:38:47:211648,2.1113
15:38:47:505204,2.1113
15:38:47:761428,2.11621
15:38:48:070449,2.11621
15:38:48:296076,2.1113
15:38:48:574805,2.1113
15:38:48:878886,2.11621
15:38:49:115796,2.11621
15:38:49:420326,2.1113
15:38:49:659029,2.1113
15:38:49:926099,2.1113
15:38:50:187779,2.1113
15:38:50:458492,2.1113
15:38:50:739814,2.1113
15:38:51:027714,2.1113
15:38:51:271249,2.1113
15:38:51:554716,2.1113
15:38:51:824604,2.1113
15:38:52:140283,2.1113
15:38:52:365011,2.1113
15:38:52:640724,2.1113
15:38:52:901883,2.1113
