time,w
01:12:48:864521,1.6731000000000003
01:12:49:114869,1.6731000000000003
01:12:49:375061,1.6681500000000002
01:12:49:652477,1.6681500000000002
01:12:49:922941,1.6731000000000003
01:12:50:191254,1.6731000000000003
01:12:50:466448,0.8083800000000001
01:12:50:738648,0.8083800000000001
01:12:51:016403,0.485
01:12:51:287488,0.485
01:12:51:555844,0.9213000000000001
01:12:51:825132,0.9213000000000001
01:12:52:109774,1.1205
01:12:52:369924,1.1205
01:12:52:638264,1.0258800000000001
01:12:52:906996,1.0258800000000001
01:12:53:209434,0.90636
01:12:53:446059,0.90636
01:12:53:721160,0.54
01:12:53:990118,0.54
01:12:54:256334,0.495
01:12:54:534869,0.495
01:12:54:804072,0.51
01:12:55:076249,0.51
01:12:55:339859,0.47
01:12:55:617433,0.47
01:12:55:901427,0.475
01:12:56:166450,0.475
01:12:56:431276,0.51
01:12:56:702646,0.51
01:12:56:968728,0.505
