time,w
01:17:11:278377,1.13316
01:17:11:568695,1.6681500000000002
01:17:11:821835,1.6681500000000002
01:17:12:095163,1.62688
01:17:12:363647,1.62688
01:17:12:663970,1.27232
01:17:12:890797,1.27232
01:17:13:171516,0.54
01:17:13:442005,0.54
01:17:13:714377,0.54
01:17:13:977168,0.54
01:17:14:258736,0.91134
01:17:14:522954,0.91134
01:17:14:792274,1.26735
01:17:15:088688,1.26735
01:17:15:342552,1.0059600000000002
01:17:15:607221,1.0059600000000002
01:17:15:884457,0.72854
01:17:16:152841,0.72854
01:17:16:423325,0.495
01:17:16:721639,0.495
01:17:16:961696,0.60379
01:17:17:236901,0.60379
01:17:17:507229,0.5
01:17:17:816322,0.5
01:17:18:056517,0.49
01:17:18:319583,0.49
01:17:18:593035,0.59
01:17:18:866741,0.59
01:17:19:134360,0.54
01:17:19:409595,0.54
