time,w
15:36:20:319414,2.1124799999999997
15:36:20:541838,2.1124799999999997
15:36:20:823796,2.1124799999999997
15:36:21:106849,2.1168
15:36:21:363782,2.1168
15:36:21:632491,2.12112
15:36:21:905777,2.12112
15:36:22:231001,2.11621
15:36:22:445182,2.11621
15:36:22:713337,2.12112
15:36:22:978273,2.12112
15:36:23:295273,2.12112
15:36:23:526734,2.12112
15:36:23:799258,2.12112
15:36:24:060935,2.12112
15:36:24:377428,2.12112
15:36:24:612420,2.12112
15:36:24:881240,2.12112
15:36:25:158144,2.12112
15:36:25:447182,2.11621
15:36:25:691772,2.11621
15:36:25:961784,2.12112
15:36:26:243458,2.12112
15:36:26:500967,2.11621
15:36:26:773853,2.11621
15:36:27:052730,2.11621
15:36:27:376038,2.11621
15:36:27:584856,2.12112
15:36:27:854020,2.12112
15:36:28:132347,2.11621
