time,w
15:32:09:198955,2.1075899999999996
15:32:09:470860,2.1075899999999996
15:32:09:731531,2.1075899999999996
15:32:10:014485,2.1119000000000003
15:32:10:285527,2.1119000000000003
15:32:10:552189,2.11621
15:32:10:837324,2.11621
15:32:11:097369,2.12112
15:32:11:365518,2.12112
15:32:11:634844,2.11621
15:32:11:930439,2.11621
15:32:12:166115,2.12112
15:32:12:445127,2.12112
15:32:12:718824,2.12112
15:32:13:048033,2.12112
15:32:13:270180,2.12112
15:32:13:540112,2.12112
15:32:13:804966,2.11621
15:32:14:143494,2.11621
15:32:14:337906,2.11621
15:32:14:611934,2.11621
15:32:14:897691,2.12112
15:32:15:195797,2.12112
15:32:15:432326,2.11621
15:32:15:707554,2.11621
15:32:15:980502,2.12112
15:32:16:242387,2.12112
15:32:16:521182,2.11621
15:32:16:789247,2.11621
15:32:17:107660,2.12112
