time,w
15:32:38:098134,2.1075899999999996
15:32:38:398171,2.1075899999999996
15:32:38:629065,2.1124799999999997
15:32:38:907999,2.1124799999999997
15:32:39:180059,2.11621
15:32:39:503270,2.11621
15:32:39:716866,2.11621
15:32:39:987265,2.11621
15:32:40:264070,2.11621
15:32:40:567051,2.11621
15:32:40:805785,2.12112
15:32:41:071225,2.12112
15:32:41:343075,2.11621
15:32:41:607230,2.11621
15:32:41:883982,2.12112
15:32:42:151023,2.12112
15:32:42:452375,2.11621
15:32:42:710488,2.11621
15:32:42:976302,2.12112
15:32:43:248650,2.12112
15:32:43:549802,2.11621
15:32:43:776982,2.11621
15:32:44:060985,2.11621
15:32:44:316246,2.11621
15:32:44:640163,2.12112
15:32:44:858275,2.12112
15:32:45:138423,2.11621
15:32:45:401194,2.11621
15:32:45:703625,2.11621
15:32:45:950663,2.11621
