time,w
01:14:16:645502,1.17292
01:14:16:891152,1.6681500000000002
01:14:17:175196,1.6681500000000002
01:14:17:437784,1.612
01:14:17:748114,1.612
01:14:17:976798,1.21765
01:14:18:241547,1.21765
01:14:18:519236,0.76846
01:14:18:779091,0.76846
01:14:19:053535,0.61876
01:14:19:328731,0.61876
01:14:19:601811,0.87648
01:14:19:866937,0.87648
01:14:20:135569,1.06074
01:14:20:416337,1.06074
01:14:20:701626,0.8665200000000001
01:14:20:957050,0.8665200000000001
01:14:21:217748,0.6986000000000001
01:14:21:493386,0.6986000000000001
01:14:21:779984,0.49
01:14:22:041336,0.49
01:14:22:311853,0.485
01:14:22:582022,0.485
01:14:22:891241,0.49
01:14:23:116456,0.49
01:14:23:394296,0.60878
01:14:23:657520,0.60878
01:14:23:931372,0.61377
01:14:24:214252,0.61377
01:14:24:480747,0.495
01:14:24:745301,0.495
