time[ms],cpu_load,cpu_scaling_freq
0,,
100,0.9649122807017544,
200,0.8431372549019608,
300,0.8300653594771242,
400,0.9141104294478528,
500,0.9205298013245033,
600,0.9625668449197861,
700,0.8456375838926175,
800,0.9459459459459459,
900,0.503968253968254,
1000,0.717948717948718,
1100,0.6745562130177515,
1200,0.618421052631579,
1300,0.5983606557377049,
1400,0.6346153846153846,
1500,0.6458333333333334,
1600,0.615819209039548,
1700,0.5944055944055944,
1800,0.584070796460177,
1900,,
2000,,
2100,0.6293706293706294,
2200,0.65,
2300,0.71,
2400,0.7413793103448276,
2500,0.6973684210526315,
2600,0.7610062893081762,
2700,0.5659340659340659,
2800,0.616580310880829,
2900,,
3000,,
3100,0.635036496350365,
3200,0.6357142857142857,
3300,0.62,
3400,0.6351351351351351,
3500,0.6187845303867403,
3600,0.6318681318681318,
3700,0.5668789808917197,
3800,0.5522388059701493,
3900,0.6470588235294118,
4000,0.6666666666666666,
4100,0.38434163701067614,
4200,0.5796178343949044,
4300,0.63125,
4400,0.6549295774647887,
4500,0.6871165644171779,
4600,0.6054421768707483,
4700,0.6481481481481481,
4800,0.6102564102564103,
4900,0.6358024691358025,
5000,0.6167664670658682,
5100,0.6028368794326241,
5200,0.7,
5300,0.7565217391304347,
5400,0.7748344370860927,
5500,0.7613636363636364,
5600,0.7307692307692307,
5700,0.6293706293706294,
5800,0.6521739130434783,
5900,0.6376811594202898,
6000,0.5968586387434555,
6100,0.4715447154471545,
6200,0.5789473684210527,
6300,0.6326530612244898,
6400,0.6986301369863014,
6500,0.5668449197860963,
6600,0.6162162162162163,
6700,0.6268656716417911,
6800,0.6259541984732825,
6900,0.6089743589743589,
7000,0.5963855421686747,
7100,0.5925925925925926,
7200,0.4325581395348837,
7300,0.6,
7400,0.6234567901234568,
7500,0.631578947368421,
7600,0.6455696202531646,
7700,0.6147540983606558,
7800,0.644927536231884,
7900,0.6256684491978609,
8000,0.6405228758169934,
8100,0.627906976744186,
