time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,
100,60.5,2.0,46.0,4.0,0.0,3.0,1.0,0.0,
200,35.5,0.0,28.0,12.0,0.0,2.0,0.0,0.0,
300,29.0,0.0,21.0,17.5,0.0,1.5,0.0,0.0,
400,23.0,0.0,22.0,11.5,0.0,0.5,0.0,0.0,
500,35.0,1.0,22.0,12.0,0.0,2.0,1.0,0.0,
600,44.0,2.0,23.0,2.0,0.0,2.0,0.0,0.0,
700,49.0,0.0,28.0,42.0,0.0,3.0,1.0,0.0,
800,27.0,0.0,19.0,5.0,0.0,1.0,0.0,0.0,
900,45.0,1.0,26.5,20.0,0.0,2.5,1.0,0.0,
1000,35.0,0.0,22.5,18.0,0.0,2.5,0.0,0.0,
1100,35.0,0.0,33.0,13.0,0.0,2.0,0.5,0.0,
1200,36.0,1.0,33.0,12.0,0.0,2.0,0.5,0.0,
1300,26.0,2.0,21.0,6.0,0.0,2.0,0.0,0.0,
1400,43.5,2.0,39.5,7.5,0.0,3.0,1.5,0.0,
1500,38.5,2.0,33.5,3.5,0.0,2.0,0.5,0.0,
1600,24.0,0.0,25.0,14.0,0.0,2.0,1.0,0.0,
1700,24.0,0.0,20.0,12.0,0.0,1.0,0.0,0.0,
1800,37.0,0.0,30.5,63.0,0.0,3.0,1.0,0.0,
1900,27.0,0.0,21.5,21.0,0.0,1.0,0.0,0.0,
2000,23.0,1.0,23.5,24.5,0.0,1.5,0.5,0.0,
2100,29.5,0.0,30.5,32.5,0.0,2.0,0.5,0.0,
2200,19.5,0.0,23.0,23.0,0.0,1.5,0.0,0.0,
2300,22.5,0.0,25.5,25.0,0.0,2.0,0.5,0.0,
2400,26.0,0.0,27.5,29.0,0.0,1.5,0.5,0.0,
2500,20.5,0.0,22.0,24.0,0.0,1.5,0.0,0.0,
2600,16.0,0.0,16.0,21.0,0.0,1.0,0.0,0.0,
2700,24.5,0.0,27.0,32.5,0.0,1.5,1.0,0.0,
2800,,,,,,,,,
2900,,,,,,,,,
3000,25.5,0.0,26.5,35.5,0.0,1.5,0.5,0.0,
3100,21.5,0.0,21.5,24.5,0.0,1.5,0.0,0.0,
3200,34.0,0.0,26.0,28.5,0.0,2.0,0.5,0.0,
3300,26.0,0.0,28.0,29.0,0.0,2.0,0.5,0.0,
3400,20.5,0.0,17.5,23.0,0.0,0.5,0.0,0.0,
3500,23.5,0.0,27.5,34.0,0.0,2.5,0.0,0.0,
3600,17.5,0.0,26.5,28.0,0.0,0.5,1.0,0.0,
3700,19.5,0.0,23.5,27.5,0.0,1.5,0.0,0.0,
3800,,,,,,,,,
3900,,,,,,,,,
4000,18.5,0.0,19.0,21.5,0.0,1.0,0.5,0.0,
4100,20.5,0.0,27.5,27.0,0.0,1.5,0.0,0.0,
4200,27.5,0.0,33.0,34.0,0.0,2.0,1.0,0.0,
4300,30.5,2.0,33.0,24.5,0.0,2.0,0.0,0.0,
4400,19.5,2.0,20.5,12.5,0.0,1.5,1.0,0.0,
4500,22.5,0.0,26.5,29.0,0.0,2.0,0.0,0.0,
4600,34.5,0.0,29.0,25.0,0.0,2.5,1.0,0.0,
4700,22.0,0.0,19.5,20.0,0.0,0.5,0.0,0.0,
4800,25.5,0.0,25.5,28.5,0.0,2.0,0.0,0.0,
4900,27.5,0.0,25.5,30.5,0.0,2.0,0.0,0.0,
5000,18.5,0.0,21.5,28.5,0.0,1.5,1.0,0.0,
5100,29.5,0.0,35.5,33.0,0.0,2.0,0.0,0.0,
5200,22.0,0.0,26.5,29.0,0.0,1.0,1.0,0.0,
5300,16.0,0.0,20.5,22.5,0.0,1.5,0.0,0.0,
5400,21.5,0.0,25.0,23.5,0.0,1.5,0.0,0.0,
5500,26.0,0.0,27.5,29.0,0.0,2.0,1.0,0.0,
5600,19.5,0.0,22.5,23.5,0.0,1.5,0.0,0.0,
5700,24.5,0.0,26.5,34.0,0.0,1.5,0.0,0.0,
5800,27.5,0.0,27.0,29.0,0.5,2.0,1.0,0.0,
5900,22.0,0.0,18.5,45.0,0.5,1.5,0.0,0.0,
6000,18.5,0.0,15.5,20.5,0.0,0.5,0.0,0.0,
6100,24.5,0.0,31.0,34.0,0.0,2.0,1.0,0.0,
6200,28.0,0.0,25.5,32.5,0.0,2.0,0.0,0.0,
6300,17.0,0.0,20.0,24.0,0.0,1.5,0.0,0.0,
6400,24.5,0.0,19.5,25.5,0.0,1.5,0.5,0.0,
6500,27.5,0.0,30.5,36.0,0.0,1.5,0.5,0.0,
6600,22.5,1.0,27.5,27.5,0.0,1.5,0.0,0.0,
6700,22.5,1.0,29.5,31.0,0.0,2.0,0.5,0.0,
6800,26.0,0.0,24.5,25.5,0.0,2.0,0.5,0.0,
6900,,,,,,,,,
7000,,,,,,,,,
7100,20.5,0.0,19.0,22.0,0.0,1.0,0.5,0.0,
7200,21.5,0.0,22.5,24.0,0.0,1.5,0.0,0.0,
7300,21.5,0.0,24.5,26.0,0.0,1.5,0.0,0.0,
7400,31.5,0.0,29.5,26.0,0.0,2.5,1.0,0.0,
7500,27.5,0.0,28.5,22.0,0.0,2.0,0.0,0.0,
7600,24.5,0.0,30.0,26.5,0.0,2.0,1.0,0.0,
7700,26.5,0.0,26.0,23.5,0.0,1.5,0.0,0.0,
7800,15.0,0.0,17.0,16.0,0.0,1.0,0.0,0.0,
7900,32.0,0.0,26.0,27.5,0.0,2.5,1.0,0.0,
8000,21.0,0.0,22.0,20.5,0.0,1.5,0.0,0.0,
