time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1996.0
100,,,,,,,,,
200,,,,,,,,,1996.0
300,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1996.0
400,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1996.0
500,,,,,,,,,
600,,,,,,,,,1996.0
700,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996.0
800,,,,,,,,,
900,,,,,,,,,1996.0
1000,13.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1996.0
1100,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1996.0
1200,,,,,,,,,
1300,,,,,,,,,1996.0
1400,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1996.0
1500,6.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1996.0
1600,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1996.0
1700,,,,,,,,,
1800,,,,,,,,,1536.0
1900,1.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,1996.0
2000,,,,,,,,,
2100,,,,,,,,,1996.0
2200,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1996.0
2300,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
2400,,,,,,,,,
2500,,,,,,,,,1747.0
2600,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1843.0
2700,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1363.0
2800,2.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,1996.0
2900,,,,,,,,,
3000,,,,,,,,,1536.0
3100,,,,,,,,,
3200,,,,,,,,,1555.0
3300,,,,,,,,,
3400,,,,,,,,,1536.0
3500,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1747.0
3600,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1747.0
3700,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1996.0
3800,2.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,1747.0
3900,,,,,,,,,
4000,,,,,,,,,1132.0
4100,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,825.0
4200,3.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,1536.0
4300,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
4400,,,,,,,,,
4500,,,,,,,,,825.0
4600,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1996.0
4700,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1132.0
4800,4.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1996.0
4900,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,1747.0
5000,,,,,,,,,
5100,,,,,,,,,825.0
5200,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1996.0
5300,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1996.0
5400,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1747.0
5500,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1996.0
5600,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1536.0
5700,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1996.0
5800,2.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,979.0
5900,1.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,1843.0
6000,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
6100,,,,,,,,,
6200,,,,,,,,,825.0
6300,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1536.0
6400,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1996.0
6500,2.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,1996.0
6600,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1996.0
6700,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
6800,,,,,,,,,
6900,,,,,,,,,1843.0
7000,2.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,1996.0
7100,,,,,,,,,
7200,,,,,,,,,1747.0
7300,7.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,1996.0
7400,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1747.0
7500,,,,,,,,,
7600,,,,,,,,,1747.0
7700,3.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,1996.0
7800,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
7900,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1996.0
8000,4.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1996.0
8100,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,825.0
