,time[ms],pmodel
0,0,1.5027284728086059
1,100,1.5027284728086059
2,200,1.437414293694284
3,300,1.1490392633296391
4,400,1.1919425474997851
5,500,1.4840879426421911
6,600,1.4814654705058277
7,700,1.3167717267943173
8,800,1.2944164796357192
9,900,1.3813822120731847
10,1000,1.3688438025769751
11,1100,1.4183378094946817
12,1200,1.2707341261473064
13,1300,1.4738040734354265
14,1400,1.3983896479052036
15,1500,1.254382745957792
16,1600,1.1564779992291387
17,1700,1.2122409319065452
18,1800,1.1998554449430845
19,1900,1.3470999527832723
20,2000,1.319388565326482
21,2100,1.2945958029424203
22,2200,1.186227512491239
23,2300,1.290724395336432
24,2400,1.5054375547621217
25,2500,1.4305485255547787
26,2600,1.159939220618949
27,2700,1.2913521450570755
28,2800,1.2433108142790457
29,2900,1.1595631401553028
30,3000,1.024114734865933
31,3100,1.0117328197925577
32,3200,1.006804442706326
33,3300,1.1993609075419962
34,3400,1.0503942094321719
35,3500,1.3049411726385793
36,3600,1.0835444610865141
37,3700,1.1006541889072592
38,3800,1.0376810535515548
39,3900,1.2142731991286912
40,4000,0.8408639466420343
41,4100,0.8746770350025903
42,4200,0.8279431456846406
43,4300,1.2490311882786513
44,4400,
45,4500,
