,time[ms],pmodel
0,0,1.4517656648408028
1,100,1.4517656648408028
2,200,1.3366748802932067
3,300,1.1204577924357948
4,400,1.072710540448055
5,500,1.1143199428976982
6,600,1.1224772606226399
7,700,1.1405987455468822
8,800,1.3060454905468823
9,900,1.196593908198739
10,1000,1.2270278670750323
11,1100,1.2249277988295453
12,1200,1.4108295128827124
13,1300,1.4294016757223766
14,1400,1.3625906089909319
15,1500,1.3241927417215549
16,1600,1.3521491733311408
17,1700,1.348107893440989
18,1800,1.2939175508147165
19,1900,1.4642571119099888
20,2000,1.2949800026685967
21,2100,1.3332015085469942
22,2200,1.1274586371612516
23,2300,1.0990426127990638
24,2400,1.0353870320013567
25,2500,1.0905293822527784
26,2600,1.2528724959769697
27,2700,1.1065400956020208
28,2800,1.1132535636213445
29,2900,0.9870504196236861
30,3000,1.138222128403763
31,3100,1.0552855150280833
32,3200,1.1425394535400732
33,3300,1.2023462560389362
34,3400,0.9804715266299727
35,3500,0.9949118468511585
36,3600,1.078752934601725
37,3700,0.6919968705301477
38,3800,0.6732794964008516
39,3900,0.6639902139392839
40,4000,0.9860833455567791
41,4100,1.1637548844716399
42,4200,1.1285921721686183
43,4300,1.047848909704458
44,4400,1.0641198040830173
45,4500,
