,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8
0,0,,,,,,,,,
1,100,0.9775280898876404,,,1.0,1.0,0.9333333333333333,,1.0,1.0
2,200,0.9320987654320988,,,0.8461538461538461,,1.0,,1.0,0.8888888888888888
3,300,0.8265895953757225,,0.8333333333333334,1.0,,0.8125,0.875,1.0,
4,400,0.9419354838709677,,0.8571428571428571,,,,0.8571428571428571,,
5,500,0.9259259259259259,,,,,,,,
6,600,0.9850746268656716,,,,,,,,
7,700,0.9375,,,,,,,,
8,800,0.9812206572769953,,,,,,,,1.0
9,900,0.9243243243243243,0.95,,0.8235294117647058,,0.9285714285714286,1.0,,0.9285714285714286
10,1000,0.9333333333333333,0.9,,0.875,0.9166666666666666,0.7142857142857143,0.875,0.9230769230769231,
11,1100,0.8470588235294118,0.8461538461538461,0.8461538461538461,0.9090909090909091,0.8461538461538461,,,1.0,
12,1200,0.9005524861878453,,0.7692307692307693,,0.7777777777777778,,,,1.0
13,1300,0.9512195121951219,,,,,0.9,,,
14,1400,0.8775510204081632,0.9285714285714286,,0.8181818181818182,,,,0.8333333333333334,
15,1500,0.8163265306122449,0.9090909090909091,0.8571428571428571,0.8,0.9166666666666666,,0.8571428571428571,0.6153846153846154,0.5833333333333334
16,1600,0.6575342465753424,0.7692307692307693,0.7,0.75,0.5454545454545454,0.8333333333333334,0.8,0.8461538461538461,0.9285714285714286
17,1700,0.8451327433628318,,0.8,0.7,,0.8125,,,0.5555555555555556
18,1800,0.6574074074074074,,,0.6923076923076923,,,,,
19,1900,0.7970297029702971,0.5384615384615384,,0.9166666666666666,0.6153846153846154,,0.7857142857142857,0.9285714285714286,
20,2000,0.8841463414634146,1.0,0.8888888888888888,0.9,0.8571428571428571,0.8333333333333334,,0.6666666666666666,0.8571428571428571
21,2100,0.7534246575342466,0.75,,,0.8181818181818182,0.7692307692307693,,0.5555555555555556,0.6153846153846154
22,2200,0.7439024390243902,0.8461538461538461,,,,,0.8333333333333334,0.7272727272727273,0.5454545454545454
23,2300,0.8441558441558441,,0.7857142857142857,0.9285714285714286,,,0.8181818181818182,0.9090909090909091,
24,2400,0.81,,0.8461538461538461,0.7272727272727273,0.8333333333333334,0.8666666666666667,0.8666666666666667,,
25,2500,0.7166666666666667,0.7857142857142857,0.8333333333333334,1.0,,0.8666666666666667,0.6666666666666666,,0.5833333333333334
26,2600,0.8736263736263736,0.9090909090909091,1.0,,,,,,
27,2700,,,,,,,,,
28,2800,,,,,,,,,
29,2900,,,,,,,,,
30,3000,,,,,,,,,
31,3100,,,,,,,,0.24561403508771928,
32,3200,,,,0.7272727272727273,,0.8181818181818182,,,0.14545454545454545
33,3300,0.7338709677419355,0.23636363636363636,0.8,0.8571428571428571,0.16666666666666666,,0.22413793103448276,,0.8333333333333334
34,3400,0.8181818181818182,0.8823529411764706,0.7777777777777778,0.625,0.8333333333333334,,0.7647058823529411,0.4,0.21428571428571427
35,3500,0.5954545454545455,0.7,0.6153846153846154,0.7777777777777778,0.5454545454545454,0.6363636363636364,0.8181818181818182,0.2,
36,3600,0.6213592233009708,,0.8461538461538461,,0.6363636363636364,0.8181818181818182,,0.25,
37,3700,0.5738636363636364,,,,,0.5714285714285714,,0.2222222222222222,0.08333333333333333
38,3800,0.6311475409836066,0.7692307692307693,,0.6666666666666666,,0.7272727272727273,0.7142857142857143,,0.21428571428571427
39,3900,0.62,0.75,0.7857142857142857,0.8181818181818182,0.75,0.4166666666666667,0.8461538461538461,,0.1111111111111111
40,4000,0.5654761904761905,0.8,0.7857142857142857,0.8333333333333334,0.6923076923076923,,0.75,0.07142857142857142,
41,4100,0.625,0.9,,0.5,,,,0.2,
42,4200,0.4915254237288136,,,,,0.4166666666666667,,,0.36363636363636365
43,4300,0.7195121951219512,,0.7647058823529411,,0.5,0.8181818181818182,0.7368421052631579,,
44,4400,0.7161290322580646,0.8181818181818182,0.9090909090909091,0.6666666666666666,0.8,0.7,0.8888888888888888,0.5,
45,4500,0.6481481481481481,0.8333333333333334,0.7777777777777778,0.7272727272727273,0.6363636363636364,,,0.21428571428571427,0.2727272727272727
