,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.07486,amazon
1,100,0.9162995594713657,0.9285714285714286,0.8235294117647058,0.8823529411764706,0.9090909090909091,,0.9090909090909091,1.0,,,amazon
2,200,0.8342857142857143,1.0,,0.9,0.75,,1.0,1.0,,,amazon
3,300,0.8169014084507042,0.7,,0.6,0.8,0.7857142857142857,0.6666666666666666,,1.0,,amazon
4,400,0.7733333333333333,0.75,0.6,,,0.75,0.8888888888888888,,0.9230769230769231,1.07486,amazon
5,500,0.75,0.75,0.5,,,0.64,0.7307692307692307,1.0,,,amazon
6,600,0.7865853658536586,,0.5,0.75,0.6428571428571429,,,0.9166666666666666,,1.07486,amazon
7,700,0.7674418604651163,,0.8333333333333334,0.8461538461538461,,,,0.7,0.7692307692307693,,amazon
8,800,0.635593220338983,,,,,,,,,,amazon
9,900,0.9732142857142857,,,,,,,,,1.07486,amazon
10,1000,0.9666666666666667,,,,,1.0,,,,,amazon
11,1100,0.8313253012048193,,0.9473684210526315,,,,,0.9523809523809523,1.0,,amazon
12,1200,0.927536231884058,0.8571428571428571,0.8181818181818182,0.9411764705882353,,,0.9333333333333333,,,1.06782,amazon
13,1300,0.9080459770114943,,,,,0.9090909090909091,,,,,amazon
14,1400,0.8666666666666667,,,,,0.8666666666666667,,,1.0,,amazon
15,1500,0.8299319727891157,0.9166666666666666,0.8333333333333334,1.0,0.8125,,0.8181818181818182,,0.9090909090909091,1.06782,amazon
16,1600,0.7412935323383084,0.8461538461538461,0.75,0.8181818181818182,0.9090909090909091,,0.8181818181818182,0.6363636363636364,0.45454545454545453,,amazon
17,1700,0.8013698630136986,,,,0.7272727272727273,0.8181818181818182,,0.5,,1.07486,amazon
18,1800,0.8,,,,,,,,,,amazon
19,1900,0.6808510638297872,,,,,,,,0.7333333333333333,1.07486,amazon
20,2000,0.9428571428571428,0.8636363636363636,,,0.6923076923076923,0.7368421052631579,,0.8823529411764706,,,amazon
21,2100,0.8363636363636363,0.9230769230769231,0.8125,1.0,0.9166666666666666,,0.9375,,,,amazon
22,2200,0.7428571428571429,,0.9166666666666666,0.9,0.625,,0.7,,0.8,,amazon
23,2300,0.8284313725490197,,0.9,0.8181818181818182,0.9230769230769231,0.7142857142857143,0.875,0.5833333333333334,0.6666666666666666,1.07486,amazon
24,2400,0.8083832335329342,0.8333333333333334,0.7857142857142857,0.8461538461538461,0.8,0.8571428571428571,0.9166666666666666,0.8461538461538461,0.7058823529411765,,amazon
25,2500,0.6753246753246753,0.9285714285714286,0.7777777777777778,0.8,0.7,0.6923076923076923,0.8461538461538461,0.6153846153846154,,1.07486,amazon
26,2600,0.6482758620689655,0.8,0.8333333333333334,0.9166666666666666,0.7777777777777778,,,,,,amazon
27,2700,0.6307692307692307,0.8461538461538461,,0.7272727272727273,,,,,0.0,,amazon
28,2800,0.6086956521739131,,,,,0.8333333333333334,,0.1,,1.0796800000000002,amazon
29,2900,0.9054054054054054,,,,0.9230769230769231,0.8571428571428571,,0.75,,,amazon
30,3000,0.7905138339920948,,,,,,0.8695652173913043,0.8,0.75,1.0796800000000002,amazon
31,3100,0.697986577181208,,0.8823529411764706,0.72,,,0.8333333333333334,0.7272727272727273,,,amazon
32,3200,0.6666666666666666,0.8666666666666667,0.7272727272727273,0.8571428571428571,0.7857142857142857,0.5833333333333334,0.9090909090909091,,,,amazon
33,3300,0.6533333333333333,0.8181818181818182,0.7777777777777778,,0.6363636363636364,0.7777777777777778,0.8571428571428571,,0.18181818181818182,,amazon
34,3400,0.6056338028169014,0.8181818181818182,0.9,,,0.8181818181818182,0.8461538461538461,0.18181818181818182,0.2222222222222222,1.07263,amazon
35,3500,0.6263736263736264,0.8,0.9,0.75,,0.6875,,0.3,0.0,,amazon
36,3600,0.6518987341772152,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.75,,0.2,0.1,1.07263,amazon
37,3700,0.6392405063291139,0.7777777777777778,0.8181818181818182,0.7777777777777778,0.8333333333333334,,0.8461538461538461,0.18181818181818182,0.08333333333333333,,amazon
38,3800,0.6610169491525424,,,0.75,0.75,,0.7,,,1.07486,amazon
39,3900,0.6629213483146067,,,0.7777777777777778,,0.7692307692307693,0.8181818181818182,,,,amazon
40,4000,0.42016806722689076,0.65,0.8,,,,,,0.21428571428571427,,amazon
41,4100,0.6415094339622641,,0.4117647058823529,,0.7,,,,0.13333333333333333,1.07486,amazon
42,4200,0.6507936507936508,,,0.7,0.8,0.5,0.9230769230769231,0.3333333333333333,0.2,,amazon
43,4300,0.6369426751592356,0.8181818181818182,,0.9,0.6,0.7777777777777778,0.8181818181818182,0.2,0.2,,amazon
44,4400,0.6446700507614214,0.9230769230769231,0.8333333333333334,0.7272727272727273,0.7,0.7272727272727273,0.8888888888888888,0.125,,1.07486,amazon
45,4500,0.65,0.8,0.8571428571428571,0.7777777777777778,0.9090909090909091,0.8181818181818182,0.6363636363636364,0.36363636363636365,,,amazon
