,time[ms],pmodel
0,0,1.3158610752252118
1,100,1.3158610752252118
2,200,1.2179771131779793
3,300,1.205896493118027
4,400,1.2189447650978775
5,500,1.3817205548332465
6,600,1.4625247310692226
7,700,1.4179066278606625
8,800,1.4099739053948968
9,900,1.4044769696672774
10,1000,1.432671393628886
11,1100,1.3611428074514276
12,1200,1.3737721471075166
13,1300,1.4771215377075166
14,1400,1.1072453046928903
15,1500,1.1078770534292102
16,1600,1.1412784739569908
17,1700,1.0639265384604886
18,1800,1.4140918750335714
19,1900,1.2998088743550342
20,2000,1.3177128126561892
21,2100,1.193221361629298
22,2200,1.1351378428016887
23,2300,1.1717860095194044
24,2400,1.0648860789298036
25,2500,1.113338098541805
26,2600,1.1933377263497675
27,2700,1.1090815643273797
28,2800,1.0861132712287387
29,2900,1.1178051563484233
30,3000,0.9822781742906775
31,3100,1.0954514664102564
32,3200,1.1633305125338982
33,3300,1.1483942180883657
34,3400,0.7847006208790737
35,3500,1.0823007796297595
36,3600,1.27072284555575
37,3700,1.2003818344731743
38,3800,0.9745416662094016
39,3900,1.0837791370129777
40,4000,1.0860122777361343
41,4100,0.9169691410807623
42,4200,
43,4300,
44,4400,
45,4500,
