,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8
0,0,,,,,,,,,
1,100,0.9594594594594594,,,1.0,,0.9090909090909091,,1.0,
2,200,0.9565217391304348,,,0.9166666666666666,,0.8333333333333334,,1.0,
3,300,0.8143712574850299,0.7692307692307693,0.8,0.5555555555555556,0.8484848484848485,0.8181818181818182,0.6666666666666666,0.9,0.9
4,400,0.8226950354609929,0.7333333333333333,0.8333333333333334,0.7,0.7272727272727273,0.6,0.8333333333333334,0.875,0.8888888888888888
5,500,0.75,0.5,0.7142857142857143,,,0.6666666666666666,0.8333333333333334,0.8,1.0
6,600,0.7666666666666667,0.6,0.7,,,,0.8181818181818182,0.4,0.7272727272727273
7,700,0.7414965986394558,0.8888888888888888,0.7857142857142857,0.9090909090909091,0.8461538461538461,,0.9090909090909091,0.5454545454545454,0.5384615384615384
8,800,0.7710843373493976,,0.9,0.7,0.9166666666666666,0.8333333333333334,,,
9,900,0.8439716312056738,,,,,,,,
10,1000,,0.6470588235294118,,,,,0.7619047619047619,1.0,0.9375
11,1100,,,0.9,0.8333333333333334,0.8461538461538461,0.9,0.8333333333333334,0.7777777777777778,1.0
12,1200,0.8078817733990148,,0.75,,0.7,0.7,,0.9333333333333333,
13,1300,0.8603351955307262,0.8181818181818182,,,0.8333333333333334,,,,
14,1400,0.8726114649681529,,,0.8571428571428571,,,0.9230769230769231,,0.9333333333333333
15,1500,0.7551020408163265,,0.875,0.8333333333333334,,0.7333333333333333,0.7857142857142857,0.5454545454545454,0.7
16,1600,0.7988505747126436,0.9333333333333333,0.7777777777777778,,0.7272727272727273,0.8,,0.5454545454545454,0.5
17,1700,0.7351351351351352,0.8461538461538461,0.9,,0.8461538461538461,0.9166666666666666,,0.5454545454545454,0.45454545454545453
18,1800,0.7829457364341085,0.9,0.9090909090909091,0.7857142857142857,0.7777777777777778,,0.8888888888888888,,0.6923076923076923
19,1900,0.8214285714285714,,,0.9166666666666666,,,,,
20,2000,0.9876543209876543,,,,,,,0.7857142857142857,
21,2100,0.7763157894736842,0.8,0.8,,0.7222222222222222,,0.8,0.6,0.8461538461538461
22,2200,0.7701149425287356,0.9285714285714286,0.8461538461538461,0.8,0.7692307692307693,0.75,0.9,0.7272727272727273,0.6363636363636364
23,2300,0.8383233532934131,,0.9090909090909091,0.8333333333333334,0.8,0.8461538461538461,0.9285714285714286,0.6,0.6
24,2400,0.8016528925619835,,0.7777777777777778,0.9285714285714286,0.9166666666666666,0.8,0.7692307692307693,0.3,0.6666666666666666
25,2500,0.7692307692307693,0.8666666666666667,0.7142857142857143,0.9090909090909091,0.8181818181818182,0.7692307692307693,,0.2,0.625
26,2600,0.6630434782608695,0.75,,0.75,0.7777777777777778,0.7,,0.0,0.15384615384615385
27,2700,0.6309523809523809,0.7272727272727273,,0.875,,0.7777777777777778,0.8181818181818182,,0.23076923076923078
28,2800,0.6567164179104478,0.75,0.8461538461538461,0.8,,0.8,0.9166666666666666,,
29,2900,0.7411764705882353,,,,0.9166666666666666,,,,
30,3000,0.9245283018867925,,,,,,,,
31,3100,0.8888888888888888,,0.5238095238095238,0.6363636363636364,,,,0.23529411764705882,
32,3200,0.3983739837398374,0.6,0.8888888888888888,0.875,0.5555555555555556,,,0.36363636363636365,0.23529411764705882
33,3300,0.6594202898550725,0.7777777777777778,0.75,0.9090909090909091,0.75,0.8125,,0.2222222222222222,0.16666666666666666
34,3400,0.6839378238341969,0.9166666666666666,0.8,0.7777777777777778,0.7,0.7777777777777778,,0.18181818181818182,0.1111111111111111
35,3500,0.6737588652482269,0.7777777777777778,1.0,0.9230769230769231,0.8181818181818182,0.7777777777777778,0.9,0.0,0.1111111111111111
36,3600,0.6624203821656051,0.8461538461538461,0.6666666666666666,0.7,0.9,0.7272727272727273,0.8181818181818182,0.2,0.08333333333333333
37,3700,0.6262626262626263,0.9,0.6666666666666666,,0.7777777777777778,,0.75,0.25,0.25
38,3800,0.6040268456375839,0.8333333333333334,0.7272727272727273,,0.6923076923076923,,0.7692307692307693,0.375,
39,3900,0.668918918918919,,0.75,0.7857142857142857,0.9166666666666666,0.6153846153846154,0.8333333333333334,,
40,4000,0.6481481481481481,,,,,,,,0.2727272727272727
41,4100,0.6808510638297872,0.9090909090909091,,,,,,0.21052631578947367,
42,4200,0.375,0.5294117647058824,,0.6,0.5555555555555556,0.2777777777777778,0.5,0.25,
43,4300,0.5939849624060151,0.8333333333333334,0.47619047619047616,0.8571428571428571,,0.7857142857142857,,0.0,0.3333333333333333
44,4400,0.6463414634146342,,0.9090909090909091,0.8181818181818182,,0.8,,0.3333333333333333,0.0
45,4500,0.635036496350365,,0.6666666666666666,0.6363636363636364,0.7857142857142857,0.8,0.8181818181818182,0.2,0.18181818181818182
