time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,0.9444444444444444,1996.0
200,1.0,1996.0
300,1.0,1996.0
400,,
500,,1996.0
600,0.9230769230769231,1996.0
700,,
800,,1996.0
900,1.0,1996.0
1000,0.7272727272727273,1996.0
1100,0.6923076923076923,1996.0
1200,0.9090909090909091,1996.0
1300,1.0,1996.0
1400,,
1500,,1996.0
1600,0.35294117647058826,979.0
1700,0.36363636363636365,1536.0
1800,,
1900,,1996.0
2000,0.16666666666666666,1996.0
2100,0.3333333333333333,1363.0
2200,,
2300,,1996.0
2400,0.2857142857142857,1536.0
2500,,
2600,,1996.0
2700,0.19047619047619047,1536.0
2800,0.4,1996.0
2900,0.4,1132.0
3000,,
3100,,1996.0
3200,0.36363636363636365,1996.0
3300,0.4444444444444444,1747.0
3400,0.45454545454545453,1996.0
3500,0.125,1843.0
3600,,
3700,,1996.0
3800,0.3333333333333333,1996.0
3900,0.5384615384615384,1536.0
4000,0.375,1996.0
4100,,
4200,,1487.5
4300,,
4400,,1996.0
4500,0.3,1132.0
4600,0.4,1996.0
4700,0.2222222222222222,1843.0
4800,0.2,1996.0
4900,0.3076923076923077,1996.0
5000,0.125,1843.0
5100,0.1,1996.0
5200,0.23076923076923078,825.0
5300,,
5400,,825.0
5500,0.16666666666666666,1747.0
5600,0.2,1996.0
5700,0.2727272727272727,1996.0
5800,0.3333333333333333,1363.0
5900,0.36363636363636365,1363.0
6000,,
6100,,1996.0
6200,0.09375,1603.0
6300,0.125,1363.0
6400,0.2727272727272727,1843.0
6500,0.1111111111111111,1996.0
6600,,
6700,,1996.0
6800,0.1111111111111111,1996.0
6900,0.2,1536.0
7000,0.3333333333333333,1996.0
7100,0.25,825.0
7200,0.125,1747.0
7300,0.3,1536.0
7400,,
7500,,825.0
7600,0.08333333333333333,1996.0
7700,0.3,1996.0
7800,0.11764705882352941,1996.0
7900,0.2727272727272727,1843.0
