time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,0.9375,1996.0
200,1.0,1996.0
300,,
400,,1996.0
500,0.7142857142857143,1996.0
600,,
700,,1996.0
800,0.8181818181818182,1996.0
900,0.6363636363636364,1363.0
1000,0.2727272727272727,1132.0
1100,0.25,1843.0
1200,0.45454545454545453,1996.0
1300,0.25,1996.0
1400,,
1500,,825.0
1600,,
1700,,1679.5
1800,,
1900,,1843.0
2000,0.2727272727272727,1747.0
2100,0.16666666666666666,1996.0
2200,0.2222222222222222,1996.0
2300,0.36363636363636365,1536.0
2400,0.1111111111111111,1536.0
2500,0.1111111111111111,1363.0
2600,,
2700,,1996.0
2800,0.0,979.0
2900,0.18181818181818182,1132.0
3000,0.2857142857142857,1363.0
3100,,
3200,,1996.0
3300,0.1,825.0
3400,0.23076923076923078,825.0
3500,,
3600,,1747.0
3700,0.15789473684210525,1363.0
3800,0.3076923076923077,1843.0
3900,,
4000,,1996.0
4100,0.45454545454545453,1996.0
4200,0.16666666666666666,1747.0
4300,0.125,1747.0
4400,0.25,1996.0
4500,0.2222222222222222,1996.0
4600,0.38461538461538464,1996.0
4700,0.2222222222222222,1996.0
4800,,
4900,,1363.0
5000,0.18181818181818182,1843.0
5100,0.3,1363.0
5200,0.4,1363.0
5300,0.21428571428571427,1843.0
5400,0.2222222222222222,1132.0
5500,0.07692307692307693,1363.0
5600,0.25,1747.0
5700,0.2727272727272727,1996.0
5800,0.1111111111111111,1536.0
5900,,
6000,,1871.5
6100,0.26666666666666666,825.0
6200,,
6300,,1536.0
6400,0.18181818181818182,1747.0
6500,0.18181818181818182,1363.0
6600,0.16666666666666666,1363.0
6700,,
6800,,1996.0
6900,0.10526315789473684,825.0
7000,0.0,1536.0
7100,0.2,1363.0
7200,,
7300,,1996.0
7400,0.0,1996.0
7500,0.2,1363.0
7600,0.4166666666666667,1996.0
7700,,
7800,,1747.0
7900,0.22727272727272727,1996.0
