time[ms],cpu_load,cpu_scaling_freq
0,,
100,0.9319727891156463,
200,0.855072463768116,
300,0.8947368421052632,
400,0.9215686274509803,
500,0.9192546583850931,
600,0.8247422680412371,
700,0.8091603053435115,
800,0.5714285714285714,
900,0.783068783068783,
1000,0.6842105263157895,
1100,0.6851851851851852,
1200,0.70625,
1300,0.6923076923076923,
1400,0.6598639455782312,
1500,0.6118881118879144,
1600,0.6181818181820202,
1700,0.6140350877192983,
1800,0.6326530612244898,
1900,0.43103448275862066,
2000,0.6141304347826086,
2100,0.6102941176470589,
2200,0.5986842105263158,
2300,0.5928571428571429,
2400,0.6129032258064516,
2500,0.615819209039548,
2600,0.5686274509803921,
2700,0.603448275862069,
2800,0.6459627329192547,
2900,,
3000,,
3100,0.6206896551724138,
3200,0.635036496350365,
3300,0.5306122448979592,
3400,0.6521739130434783,
3500,0.6210526315789474,
3600,0.6533333333333333,
3700,0.5647058823529412,
3800,0.6447368421052632,
3900,0.5740740740740741,
4000,0.3652173913043478,
4100,0.546875,
4200,0.6180555555555556,
4300,0.6,
4400,0.6242038216560509,
4500,0.6341463414634146,
4600,0.6178343949044586,
4700,0.655,
4800,0.65,
4900,0.5642857142857143,
5000,0.5714285714285714,
5100,0.625,
5200,0.6231884057971014,
5300,0.6535433070866141,
5400,0.5886075949367089,
5500,0.6234567901234568,
5600,0.6330935251798561,
5700,0.5925925925925926,
5800,0.6451612903225806,
5900,0.6382978723404256,
6000,0.4074074074074074,
6100,0.5886524822695035,
6200,0.6390977443609023,
6300,0.6556291390728477,
6400,0.6153846153846154,
6500,0.62,
6600,0.6382978723404256,
6700,0.5706521739130435,
6800,0.6482412060301508,
6900,0.6324324324324324,
7000,0.5878378378378378,
7100,0.6829268292682927,
7200,0.5245901639344263,
7300,0.6385542168674698,
7400,0.6391752577319587,
7500,0.6423357664233577,
7600,0.5477707006369427,
7700,0.5663265306122449,
7800,0.6283185840707964,
7900,0.5878378378378378,
8000,0.6168831168831169,
