time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1996.0
100,,,,,,,,,
200,,,,,,,,,1996.0
300,,,,,,,,,
400,,,,,,,,,1996.0
500,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1996.0
600,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0
700,3.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,1536.0
800,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1996.0
900,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1747.0
1000,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1996.0
1100,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1843.0
1200,2.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,1996.0
1300,,,,,,,,,
1400,,,,,,,,,1843.0
1500,1.5,0.0,1.5,14.0,0.0,0.0,0.0,0.0,1919.5
1600,,,,,,,,,
1700,,,,,,,,,
1800,,,,,,,,,
1900,,,,,,,,,
2000,,,,,,,,,
2100,,,,,,,,,
2200,,,,,,,,,
2300,,,,,,,,,
2400,,,,,,,,,
2500,,,,,,,,,
2600,,,,,,,,,
2700,,,,,,,,,
2800,,,,,,,,,
2900,,,,,,,,,
3000,,,,,,,,,
3100,,,,,,,,,
3200,,,,,,,,,
3300,,,,,,,,,
3400,,,,,,,,,
3500,,,,,,,,,
3600,,,,,,,,,1996.0
3700,6.0,3.0,3.0,195.0,0.0,1.0,0.0,0.0,1747.0
3800,,,,,,,,,
3900,,,,,,,,,979.0
4000,1.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,825.0
4100,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1996.0
4200,2.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,1536.0
4300,,,,,,,,,
4400,,,,,,,,,
4500,,,,,,,,,1996.0
4600,2.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,1536.0
4700,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1996.0
4800,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1747.0
4900,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,825.0
5000,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,825.0
5100,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1843.0
5200,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1363.0
5300,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
5400,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1536.0
5500,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,825.0
5600,,,,,,,,,
5700,,,,,,,,,1747.0
5800,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1996.0
5900,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1747.0
6000,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1363.0
6100,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,825.0
6200,1.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,1363.0
6300,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,825.0
6400,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1536.0
6500,,,,,,,,,
6600,,,,,,,,,1363.0
6700,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,825.0
6800,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1843.0
6900,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1996.0
7000,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1996.0
7100,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1996.0
7200,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1536.0
7300,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1363.0
7400,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1996.0
7500,,,,,,,,,
7600,,,,,,,,,1747.0
7700,2.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,1747.0
7800,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1363.0
7900,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1747.0
8000,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1843.0
8100,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1996.0
