time,w
13:04:22:062421,2.2148000000000003
13:04:22:359214,2.2148000000000003
13:04:22:582534,2.21932
13:04:22:842013,2.21932
13:04:23:120936,2.21932
13:04:23:389234,2.21932
13:04:23:654794,2.22423
13:04:23:934784,2.22423
13:04:24:246714,2.21932
13:04:24:477253,2.21932
13:04:24:738742,2.21932
13:04:25:017791,2.21932
13:04:25:346380,2.22423
13:04:25:552095,2.22423
13:04:25:819719,2.22423
13:04:26:112640,2.22423
13:04:26:399587,2.21932
13:04:26:642036,2.21932
13:04:26:913893,2.22423
13:04:27:187902,2.22423
13:04:27:528037,2.21932
13:04:27:718561,2.21932
13:04:27:995413,2.22423
13:04:28:300521,2.22423
13:04:28:538481,2.21932
13:04:28:814644,2.21932
13:04:29:084688,2.22423
13:04:29:420830,2.22423
13:04:29:613549,2.21932
13:04:29:896274,2.21932
13:04:30:166017,2.21932
