time,w
02:30:12:862671,1.4355
02:30:13:130739,1.4355
02:30:13:388279,1.4355
02:30:13:666429,1.10334
02:30:13:944258,1.10334
02:30:14:205638,0.50399
02:30:14:485652,0.50399
02:30:14:756077,0.49401000000000006
02:30:15:035842,0.49401000000000006
02:30:15:286999,0.52894
02:30:15:570522,0.52894
02:30:15:836938,0.47405
02:30:16:106233,0.47405
02:30:16:379078,0.58882
02:30:16:657066,0.58882
02:30:16:919118,0.52395
02:30:17:184209,0.52395
02:30:17:458508,0.50898
02:30:17:754808,0.50898
02:30:18:015262,0.46906000000000003
02:30:18:283097,0.46906000000000003
02:30:18:550648,0.5738500000000001
02:30:18:866214,0.5738500000000001
02:30:19:086922,0.45999999999999996
02:30:19:367719,0.45999999999999996
02:30:19:635878,0.55389
02:30:19:901205,0.55389
02:30:20:169216,0.54391
02:30:20:450240,0.54391
02:30:20:715239,0.49900000000000005
02:30:20:979677,0.49900000000000005
