time,w
13:04:31:951073,2.2148000000000003
13:04:32:169857,2.2197
13:04:32:442398,2.2197
13:04:32:702094,2.2197
13:04:33:019350,2.2197
13:04:33:257756,2.22423
13:04:33:522719,2.22423
13:04:33:792094,2.21932
13:04:34:063358,2.21932
13:04:34:328454,2.21932
13:04:34:611253,2.21932
13:04:34:880104,2.21932
13:04:35:149118,2.21932
13:04:35:418392,2.22423
13:04:35:700661,2.22423
13:04:35:987859,2.22423
13:04:36:236250,2.22423
13:04:36:507320,2.22423
13:04:36:772644,2.22423
13:04:37:110313,2.21932
13:04:37:320902,2.21932
13:04:37:589311,2.21932
13:04:37:852485,2.21932
13:04:38:169083,2.21932
13:04:38:401208,2.21932
13:04:38:673448,2.21932
13:04:38:987132,2.21932
13:04:39:207772,2.21932
13:04:39:489117,2.21932
13:04:39:760085,2.21932
