time,w
13:04:51:397019,2.21932
13:04:51:625726,2.21932
13:04:51:897040,2.22423
13:04:52:199228,2.22423
13:04:52:430595,2.22423
13:04:52:710088,2.22423
13:04:52:978949,2.21932
13:04:53:290716,2.21932
13:04:53:524541,2.22423
13:04:53:785735,2.22423
13:04:54:058357,2.22423
13:04:54:404671,2.22423
13:04:54:606341,2.21932
13:04:54:868601,2.21932
13:04:55:148493,2.22423
13:04:55:432786,2.22423
13:04:55:688113,2.22423
13:04:55:948541,2.22423
13:04:56:259273,2.21932
13:04:56:563159,2.21932
13:04:56:773466,2.22423
13:04:57:051421,2.22423
13:04:57:332298,2.2148000000000003
13:04:57:577890,2.2148000000000003
13:04:57:859517,2.21932
13:04:58:130137,2.21932
13:04:58:436589,2.21932
13:04:58:661994,2.21932
13:04:58:936968,2.21932
13:04:59:213239,2.21932
