time,w
02:33:07:543514,1.44045
02:33:07:788197,1.4058
02:33:08:045272,1.4058
02:33:08:331609,1.02382
02:33:08:600514,1.02382
02:33:08:872728,0.5389200000000001
02:33:09:135807,0.5389200000000001
02:33:09:412860,0.8167200000000001
02:33:09:672095,0.8167200000000001
02:33:09:952761,0.51397
02:33:10:222252,0.51397
02:33:10:487254,0.52894
02:33:10:768152,0.52894
02:33:11:032591,0.49900000000000005
02:33:11:307280,0.49900000000000005
02:33:11:597605,0.55389
02:33:11:847015,0.55389
02:33:12:115715,0.5738500000000001
02:33:12:389541,0.5738500000000001
02:33:12:696213,0.48403
02:33:12:950006,0.48403
02:33:13:200611,0.6872400000000001
02:33:13:477073,0.6872400000000001
02:33:13:743821,0.5988
02:33:14:013746,0.5988
02:33:14:294563,0.54391
02:33:14:558398,0.54391
02:33:14:830743,0.5389200000000001
02:33:15:104449,0.5389200000000001
02:33:15:376081,0.53393
