time,w
13:10:11:248948,2.22423
13:10:11:532974,2.22423
13:10:11:783294,2.22423
13:10:12:054086,2.22423
13:10:12:329819,2.22423
13:10:12:645788,2.22423
13:10:12:870639,2.21517
13:10:13:137971,2.21517
13:10:13:401370,2.22423
13:10:13:745709,2.22423
13:10:13:949820,2.22423
13:10:14:221549,2.22423
13:10:14:501045,2.22423
13:10:14:826177,2.22423
13:10:15:037225,2.22423
13:10:15:309508,2.22423
13:10:15:598428,2.22423
13:10:15:920014,2.22423
13:10:16:116020,2.22423
13:10:16:391052,2.22423
13:10:16:668349,2.22423
13:10:16:938303,2.22423
13:10:17:199945,2.22423
13:10:17:477300,2.22423
13:10:17:783260,2.22423
13:10:18:016622,2.22423
13:10:18:285477,2.22423
13:10:18:561257,2.22423
13:10:18:879636,2.22423
13:10:19:106039,2.22423
