time,w
13:10:01:387395,2.2197
13:10:01:659267,2.2246
13:10:01:972807,2.2246
13:10:02:204948,2.22423
13:10:02:471644,2.22423
13:10:02:740909,2.22423
13:10:03:029135,2.22423
13:10:03:277141,2.22423
13:10:03:550952,2.22423
13:10:03:823304,2.22423
13:10:04:139721,2.22423
13:10:04:356616,2.22423
13:10:04:631835,2.22423
13:10:04:908461,2.22423
13:10:05:177206,2.22423
13:10:05:454976,2.22423
13:10:05:722044,2.22423
13:10:06:054515,2.22423
13:10:06:266523,2.22423
13:10:06:525266,2.22423
13:10:06:804087,2.22423
13:10:07:100434,2.22423
13:10:07:340544,2.22423
13:10:07:607807,2.22423
13:10:07:886146,2.22423
13:10:08:203443,2.22423
13:10:08:428495,2.22423
13:10:08:701999,2.22423
13:10:08:971106,2.22423
13:10:09:311838,2.22423
13:10:09:513644,2.22423
