time,w
13:09:31:832964,2.2197
13:09:32:105422,2.2197
13:09:32:347320,2.22914
13:09:32:626619,2.22914
13:09:32:936449,2.22423
13:09:33:150118,2.22423
13:09:33:428368,2.22423
13:09:33:706677,2.22423
13:09:34:006278,2.22423
13:09:34:249793,2.22423
13:09:34:513704,2.22423
13:09:34:786735,2.22423
13:09:35:103862,2.22423
13:09:35:331743,2.22423
13:09:35:596138,2.22423
13:09:35:882576,2.22423
13:09:36:140237,2.22423
13:09:36:408577,2.22423
13:09:36:687682,2.21932
13:09:36:993283,2.21932
13:09:37:232985,2.22423
13:09:37:492786,2.22423
13:09:37:771702,2.21932
13:09:38:061909,2.21932
13:09:38:312990,2.22423
13:09:38:574179,2.22423
13:09:38:857775,2.22423
13:09:39:171900,2.22423
13:09:39:394597,2.22423
13:09:39:663739,2.22423
13:09:39:944472,2.21932
