time,w
02:36:30:828480,1.42065
02:36:31:125185,1.3959
02:36:31:365288,1.3959
02:36:31:630983,1.3392000000000002
02:36:31:908994,1.3392000000000002
02:36:32:180765,1.11328
02:36:32:445753,1.11328
02:36:32:725691,0.93933
02:36:32:983344,0.93933
02:36:33:265897,0.47405
02:36:33:529458,0.47405
02:36:33:803394,0.57884
02:36:34:092166,0.57884
02:36:34:339401,0.53393
02:36:34:624632,0.53393
02:36:34:886806,0.50399
02:36:35:189024,0.50399
02:36:35:428286,0.56886
02:36:35:693364,0.56886
02:36:35:974459,0.6536900000000001
02:36:36:291370,0.6536900000000001
02:36:36:507780,0.6487
02:36:36:790556,0.6487
02:36:37:056827,0.6387200000000001
02:36:37:324936,0.6387200000000001
02:36:37:597754,0.61876
02:36:37:871808,0.61876
02:36:38:143873,0.48403
02:36:38:403473,0.48403
02:36:38:678189,0.55389
