time[ms],cpu_load,cpu_scaling_freq
0,,
100,0.984375,
200,0.8862275449101796,
300,0.8011049723756906,
400,0.7972972972972973,
500,0.6666666666666666,
600,0.6988636363636364,
700,0.8695652173913043,
800,0.8717948717948718,
900,0.8013698630136986,
1000,0.94,
1100,0.9285714285714286,
1200,0.8676470588235294,
1300,0.8382352941176471,
1400,0.9058823529411765,
1500,0.978494623655914,
1600,0.8881578947368421,
1700,0.8768115942028986,
1800,0.7718120805369127,
1900,0.7488151658767772,
2000,0.7285714285714285,
2100,0.7302631578947368,
2200,0.6282051282051282,
2300,0.6363636363636364,
2400,0.6258503401360545,
2500,0.6135265700483091,
2600,0.6373626373626373,
2700,0.6538461538461539,
2800,0.6178343949044586,
2900,0.6571428571428571,
3000,0.6388888888888888,
3100,0.6434108527131783,
3200,0.6268656716417911,
3300,0.625,
3400,0.6071428571428571,
3500,0.5886075949367089,
3600,0.6029411764705882,
3700,0.6358381502890174,
3800,0.6405228758169934,
3900,0.65,
4000,0.6428571428571429,
4100,0.5925925925925926,
4200,0.6463414634146342,
4300,0.6627906976744186,
4400,0.6267605633802817,
4500,0.6335877862595419,
4600,0.6026490066225165,
4700,0.6451612903225806,
4800,0.6767676767676768,
4900,0.5874125874125874,
5000,0.6304347826086957,
5100,0.6446700507614214,
5200,0.656,
5300,0.6234567901234568,
5400,0.625,
5500,0.5688622754491018,
5600,0.6595744680851063,
5700,0.64375,
5800,0.6457399103139013,
5900,0.6375838926174496,
6000,0.6408450704225352,
6100,0.6374269005847953,
6200,0.6514285714285715,
6300,0.6619718309859155,
6400,0.6312056737588653,
6500,0.6407766990291263,
6600,0.6535433070866141,
6700,0.5891472868217055,
6800,0.6242038216560509,
6900,0.5895522388059702,
7000,0.6435643564356436,
7100,0.6432748538011696,
7200,0.6377952755905512,
7300,0.6029411764705882,
7400,0.6414141414141414,
7500,0.6217948717948718,
7600,0.6402439024390244,
7700,0.5909090909090909,
7800,0.5932203389830508,
7900,0.6139240506329114,
8000,0.6013513513513513,
