,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8
0,0,,,,,,,,,
1,100,0.949438202247191,,1.0,,0.868421052631579,0.9285714285714286,0.9230769230769231,1.0,1.0
2,200,0.8154761904761905,,0.6666666666666666,,,0.8333333333333334,0.7692307692307693,1.0,0.9230769230769231
3,300,0.792,,0.7,0.8,,0.8888888888888888,0.9090909090909091,1.0,1.0
4,400,0.7913669064748201,,0.75,0.45454545454545453,,0.5454545454545454,0.7777777777777778,0.8888888888888888,0.3333333333333333
5,500,0.6634146341463415,0.6363636363636364,0.7777777777777778,0.6666666666666666,,1.0,0.8181818181818182,0.3076923076923077,0.2727272727272727
6,600,0.6751592356687898,0.75,0.9090909090909091,0.7857142857142857,,0.7,0.8461538461538461,0.1111111111111111,0.1
7,700,0.6071428571428571,0.875,0.7777777777777778,0.7272727272727273,,0.8181818181818182,0.7777777777777778,0.18181818181818182,0.2
8,800,0.6343283582089553,0.8333333333333334,0.8181818181818182,0.6666666666666666,0.6,0.7,0.8461538461538461,0.25,0.375
9,900,0.6823529411764706,0.9090909090909091,0.9285714285714286,,0.7272727272727273,0.75,0.7,0.18181818181818182,0.1
10,1000,0.6292134831460674,0.8,0.7,,0.6363636363636364,0.7,0.8,0.36363636363636365,0.4444444444444444
11,1100,0.6644295302013423,0.7,,0.6923076923076923,0.6666666666666666,0.8888888888888888,,0.2222222222222222,
12,1200,0.6620689655172414,0.9166666666666666,,0.75,0.9090909090909091,0.8,,0.1111111111111111,
13,1300,0.6381578947368421,0.8333333333333334,0.8333333333333334,0.7692307692307693,0.75,0.6666666666666666,0.9,0.2,0.08333333333333333
14,1400,0.6408839779005525,,0.75,0.8,0.7,0.7777777777777778,0.7777777777777778,0.4,0.4
15,1500,0.6821192052980133,,0.6153846153846154,0.8181818181818182,1.0,0.7,,,0.6153846153846154
16,1600,0.7857142857142857,0.75,0.7777777777777778,0.7692307692307693,,0.7857142857142857,,,0.3
17,1700,0.704225352112676,0.9,0.875,0.8,,0.875,0.7,0.4166666666666667,
18,1800,0.7647058823529411,0.75,0.8181818181818182,,0.8,0.9,0.75,0.6,
19,1900,0.7906976744186046,0.9,0.8333333333333334,,,0.9166666666666666,0.9,0.6666666666666666,0.6923076923076923
20,2000,0.8059701492537313,0.8571428571428571,0.9,0.8571428571428571,,0.7272727272727273,0.6923076923076923,0.6,0.7777777777777778
21,2100,0.7215189873417721,0.8181818181818182,0.75,0.8333333333333334,0.5833333333333334,0.9,,0.45454545454545453,0.5833333333333334
22,2200,0.6863905325443787,0.9090909090909091,0.8,0.8,0.5833333333333334,0.7,,,0.2222222222222222
23,2300,0.639751552795031,0.7,0.7,,0.7692307692307693,,0.8333333333333334,,0.125
24,2400,0.7291666666666666,,0.8888888888888888,,0.7272727272727273,,0.7857142857142857,0.4166666666666667,0.5833333333333334
25,2500,0.6494845360824743,,0.7692307692307693,0.8,0.7777777777777778,0.9090909090909091,0.9,0.3,0.25
26,2600,0.7066666666666667,0.6666666666666666,,0.6923076923076923,0.8,0.6923076923076923,0.9,0.3333333333333333,0.3
27,2700,0.697841726618705,0.9,,0.8,0.7272727272727273,0.7777777777777778,0.7692307692307693,0.6153846153846154,0.6363636363636364
28,2800,0.6737588652482269,0.9090909090909091,0.6923076923076923,,0.7692307692307693,0.8181818181818182,,0.1111111111111111,0.2
29,2900,0.6815286624203821,0.8333333333333334,0.75,,0.7777777777777778,0.8181818181818182,,0.5,0.3333333333333333
30,3000,0.6644295302013423,0.75,,0.75,,,0.7647058823529411,0.42857142857142855,
31,3100,0.7058823529411765,0.75,,0.6923076923076923,,,0.9230769230769231,0.7777777777777778,
32,3200,0.8074534161490683,,0.7857142857142857,0.8571428571428571,0.9230769230769231,0.8571428571428571,,1.0,1.0
33,3300,0.8953488372093024,,0.7142857142857143,,0.8333333333333334,0.8666666666666667,,0.9,0.9090909090909091
34,3400,0.8615384615384616,0.7692307692307693,,,0.6666666666666666,0.8181818181818182,0.9230769230769231,0.7777777777777778,0.9
35,3500,0.8246753246753247,0.8333333333333334,,0.8,,0.9166666666666666,0.9,0.8888888888888888,0.8
36,3600,0.8418367346938775,0.8571428571428571,0.9,0.8461538461538461,,,0.8571428571428571,0.9090909090909091,
37,3700,0.8333333333333334,,0.8333333333333334,0.9285714285714286,,,,,
38,3800,0.9411764705882353,,0.9333333333333333,,,0.9285714285714286,,,1.0
39,3900,0.9371428571428572,0.9333333333333333,,,0.8947368421052632,,0.9166666666666666,0.8461538461538461,
40,4000,0.875,0.8461538461538461,,,,,,0.625,
41,4100,0.8142076502732241,,1.0,,,0.8333333333333334,,,0.6666666666666666
42,4200,0.7861635220125787,,0.75,0.9230769230769231,0.8461538461538461,0.8,0.8461538461538461,,0.6
43,4300,0.7518248175182481,0.8461538461538461,0.9285714285714286,0.7,0.7272727272727273,0.8181818181818182,0.9,0.38461538461538464,0.3
44,4400,0.6949152542372882,0.75,0.9230769230769231,0.9,,0.8333333333333334,0.5,0.6,0.7142857142857143
45,4500,0.8424657534246576,0.8181818181818182,0.875,0.8,,0.8181818181818182,0.9,0.5454545454545454,
46,4600,0.6927710843373494,0.8888888888888888,0.8,0.8125,0.8461538461538461,0.6666666666666666,0.7142857142857143,0.2,
47,4700,0.684931506849315,0.8461538461538461,0.8888888888888888,0.8888888888888888,0.7272727272727273,0.8888888888888888,0.7777777777777778,0.09090909090909091,0.16666666666666666
48,4800,0.6580882352947396,1.0,0.8,0.9285714285714286,0.7857142857142857,0.5,0.9166666666666666,0.18181818181818182,0.25
49,4900,0.6356275303636426,,,,0.7,0.8,0.75,0.4,0.1
50,5000,0.6324786324786325,,,,,0.9,,0.125,
51,5100,0.6820809248554913,0.8181818181818182,0.8461538461538461,0.8333333333333334,,0.9,,0.2,
52,5200,0.6447368421052632,0.75,0.8571428571428571,0.75,0.75,0.8181818181818182,0.8181818181818182,0.2,0.1
53,5300,0.6275862068965518,0.75,0.8888888888888888,0.75,0.8,0.7692307692307693,0.8888888888888888,,0.15384615384615385
54,5400,0.6555555555555556,0.9,0.8,0.8,0.8,0.7272727272727273,0.7777777777777778,,0.0
55,5500,0.6685393258426966,0.8333333333333334,0.9090909090909091,0.8181818181818182,0.75,0.8181818181818182,0.8461538461538461,0.2727272727272727,0.2222222222222222
56,5600,0.672,0.8888888888888888,0.7777777777777778,0.8181818181818182,0.8181818181818182,0.75,0.8,0.2,0.3076923076923077
57,5700,0.6285714285714286,0.7857142857142857,0.6666666666666666,0.8333333333333334,0.75,,0.75,0.25,
58,5800,0.618421052631579,,0.7,,,,0.7692307692307693,0.2727272727272727,
59,5900,0.5862068965517241,,0.9090909090909091,,,0.7272727272727273,,0.2,0.07692307692307693
60,6000,0.725,0.7272727272727273,0.8181818181818182,0.75,0.8064516129032258,0.75,,0.6666666666666666,0.8888888888888888
61,6100,0.6810344827586207,0.6153846153846154,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7,0.7307692307692307,0.3333333333333333,0.2727272727272727
62,6200,0.6312056737588653,0.7857142857142857,0.875,0.8,0.7,0.7777777777777778,0.8214285714285714,0.2,0.2222222222222222
63,6300,0.6323529411764706,,,0.8181818181818182,0.7777777777777778,0.6666666666666666,,0.16666666666666666,0.23076923076923078
64,6400,0.6457142857142857,,,0.7777777777777778,0.75,0.7272727272727273,,0.16666666666666666,0.18181818181818182
65,6500,0.5982142857142857,0.9166666666666666,0.75,0.9,0.8,0.75,0.8461538461538461,0.18181818181818182,0.1
66,6600,0.6418918918918919,0.8888888888888888,0.7777777777777778,0.3333333333333333,,0.8888888888888888,0.8888888888888888,,0.0
67,6700,0.6168831168831169,0.8333333333333334,0.75,0.8888888888888888,,0.4444444444444444,0.8181818181818182,,
68,6800,0.611764705882353,0.7272727272727273,0.8333333333333334,0.6363636363636364,0.46153846153846156,0.6,0.7272727272727273,0.2727272727272727,
69,6900,0.5989583333333334,0.8,0.8888888888888888,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.8,0.18181818181818182,0.18181818181818182
70,7000,0.6298701298701299,0.8181818181818182,0.8888888888888888,0.7272727272727273,0.7777777777777778,0.9,0.8,0.1,0.09090909090909091
71,7100,0.65625,0.8,0.75,0.8,0.7777777777777778,0.7,0.7692307692307693,0.4166666666666667,0.2857142857142857
72,7200,0.6752577319587629,0.8888888888888888,0.8,0.8461538461538461,0.6,,,0.4,
73,7300,0.5987261146496815,0.7,,0.5,0.7857142857142857,,,0.09090909090909091,
74,7400,0.6225165562913907,0.7,,0.7272727272727273,0.7,0.5555555555555556,0.7666666666666667,,0.16666666666666666
75,7500,0.6458333333333334,0.8181818181818182,0.8666666666666667,0.9090909090909091,,0.8,0.7777777777777778,,0.08333333333333333
76,7600,0.6291390728476821,0.8888888888888888,0.9090909090909091,,,0.6363636363636364,0.8,0.35714285714285715,0.4
