user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
248242,9255,382830,8003687,100024,30437,9654,0,1708,16:50:25:984979
248249,9256,382835,8003687,100024,30438,9654,0,1708,16:50:26:115425
248252,9256,382842,8003688,100024,30438,9654,0,1708,16:50:26:204256
248256,9256,382846,8003689,100024,30438,9654,0,1708,16:50:26:330590
248262,9256,382850,8003692,100024,30438,9654,0,1708,16:50:26:443324
248266,9256,382853,8003695,100024,30438,9654,0,1708,16:50:26:519448
248270,9256,382856,8003696,100024,30438,9654,0,1708,16:50:26:638711
248274,9256,382860,8003699,100024,30439,9654,0,1708,16:50:26:757762
248280,9256,382864,8003701,100024,30439,9654,0,1708,16:50:26:869957
248284,9256,382871,8003703,100024,30439,9655,0,1708,16:50:26:974779
248286,9256,382875,8003706,100024,30439,9655,0,1708,16:50:27:127050
248294,9256,382880,8003708,100024,30439,9655,0,1708,16:50:27:260120
248299,9257,382886,8003710,100024,30440,9655,0,1708,16:50:27:417616
248306,9257,382893,8003711,100024,30440,9655,0,1708,16:50:27:526765
248311,9257,382896,8003714,100024,30440,9655,0,1708,16:50:27:627374
248315,9257,382900,8003715,100024,30440,9655,0,1708,16:50:27:730867
248320,9257,382904,8003716,100024,30441,9655,0,1708,16:50:27:841743
248324,9257,382908,8003718,100024,30441,9655,0,1708,16:50:27:940425
248327,9257,382912,8003720,100024,30441,9655,0,1708,16:50:28:035941
248331,9257,382917,8003722,100024,30441,9655,0,1708,16:50:28:159687
248337,9257,382921,8003724,100024,30441,9655,0,1708,16:50:28:262825
248340,9257,382926,8003725,100024,30441,9655,0,1708,16:50:28:380825
248344,9257,382931,8003728,100024,30442,9655,0,1708,16:50:28:516772
248350,9257,382937,8003730,100024,30442,9655,0,1708,16:50:28:644080
248355,9257,382942,8003732,100024,30442,9655,0,1516,16:50:28:751194
248359,9257,382947,8003734,100024,30442,9655,0,1708,16:50:28:865386
248364,9257,382950,8003735,100024,30442,9655,0,1708,16:50:28:964715
248368,9257,382955,8003736,100024,30442,9655,0,1708,16:50:29:079975
248372,9257,382958,8003739,100024,30443,9655,0,1708,16:50:29:202861
248377,9257,382964,8003742,100024,30443,9656,0,1708,16:50:29:344850
248381,9257,382970,8003745,100024,30443,9656,0,1708,16:50:29:476039
248383,9257,382978,8003747,100024,30443,9656,0,1708,16:50:29:569378
248389,9257,382981,8003749,100024,30443,9656,0,1708,16:50:29:692292
248393,9257,382985,8003751,100024,30443,9656,0,1708,16:50:29:801812
248397,9257,382990,8003755,100024,30443,9656,0,1708,16:50:29:946062
248403,9257,382994,8003757,100024,30444,9656,0,1708,16:50:30:043539
248406,9257,382998,8003760,100024,30444,9656,0,1708,16:50:30:160882
248409,9257,383002,8003764,100024,30444,9656,0,1708,16:50:30:265843
248413,9257,383007,8003767,100024,30444,9656,0,1708,16:50:30:406265
248418,9257,383013,8003769,100024,30444,9656,0,1708,16:50:30:550530
248423,9257,383020,8003772,100024,30445,9656,0,1708,16:50:30:650160
248425,9257,383023,8003775,100024,30445,9656,0,1708,16:50:30:774877
248428,9257,383029,8003779,100024,30445,9656,0,1708,16:50:30:883412
248432,9257,383034,8003781,100024,30445,9656,0,1708,16:50:30:999720
248436,9257,383037,8003783,100024,30445,9656,0,1708,16:50:31:084367
248439,9257,383041,8003786,100024,30445,9656,0,1708,16:50:31:214434
248443,9257,383047,8003787,100024,30445,9656,0,1708,16:50:31:324229
248447,9257,383052,8003791,100024,30446,9656,0,1708,16:50:31:446493
248451,9257,383058,8003792,100024,30446,9657,0,1708,16:50:31:555337
248455,9257,383063,8003795,100024,30446,9657,0,1708,16:50:31:700374
248461,9257,383069,8003796,100024,30446,9657,0,1708,16:50:31:793236
248464,9257,383073,8003799,100024,30446,9657,0,1708,16:50:31:899980
248468,9257,383077,8003801,100024,30446,9657,0,1708,16:50:32:021578
248471,9257,383083,8003803,100024,30447,9657,0,1708,16:50:32:127557
248474,9257,383086,8003807,100024,30447,9657,0,1708,16:50:32:248287
248478,9257,383092,8003809,100024,30447,9657,0,1708,16:50:32:364628
248480,9257,383096,8003813,100024,30447,9657,0,1708,16:50:32:474246
248484,9257,383101,8003815,100024,30447,9657,0,1708,16:50:32:591618
248488,9257,383105,8003816,100024,30447,9657,0,1708,16:50:32:704567
248492,9257,383110,8003818,100024,30447,9657,0,1708,16:50:32:796605
248495,9257,383115,8003820,100024,30448,9657,0,1708,16:50:32:878821
248499,9257,383117,8003823,100024,30448,9657,0,1708,16:50:33:006539
248501,9257,383123,8003826,100024,30448,9657,0,1708,16:50:33:112450
248504,9257,383127,8003830,100024,30448,9657,0,1708,16:50:33:210227
248508,9257,383131,8003833,100024,30448,9657,0,1708,16:50:33:329252
248513,9257,383135,8003834,100024,30448,9657,0,1708,16:50:33:438882
248518,9257,383139,8003836,100024,30448,9657,0,1708,16:50:33:547955
248522,9257,383142,8003839,100024,30448,9658,0,1708,16:50:33:673768
248527,9257,383148,8003840,100024,30449,9658,0,1708,16:50:33:786528
248532,9257,383151,8003844,100024,30449,9658,0,1708,16:50:33:886363
248535,9257,383153,8003847,100024,30449,9658,0,1708,16:50:33:978044
