,time[ms],pmodel
0,0,1.5997691218920744
1,100,1.5997691218920744
2,200,1.3531844654708718
3,300,1.3775483859899098
4,400,1.5022006053232775
5,500,1.5627206316661213
6,600,1.4348373864215302
7,700,1.49515448172472
8,800,1.4492343532030452
9,900,1.3701655680217897
10,1000,1.344117373603022
11,1100,1.3373902599022642
12,1200,1.261928624865123
13,1300,1.3159114999194435
14,1400,1.1514364486480755
15,1500,1.3380595169851999
16,1600,1.1087261776052917
17,1700,1.1624000943473192
18,1800,1.0658960037785548
19,1900,1.1036157916385068
20,2000,1.179434684318959
21,2100,1.0292777242836637
22,2200,1.1893002042454648
23,2300,1.1528490424978517
24,2400,1.0463999714412364
25,2500,0.9071527167242316
26,2600,1.2643945132026517
27,2700,1.1932259744262628
28,2800,1.0616382855404236
29,2900,0.9333556257931035
30,3000,0.8791668651398603
31,3100,0.8195798722610723
32,3200,1.0043341990337997
33,3300,1.0090986120466203
34,3400,1.0203554142634035
35,3500,0.9713062519976615
36,3600,1.0780582728848036
37,3700,0.8017476611383054
38,3800,1.0713026640734085
39,3900,1.1722378519902028
40,4000,1.1244697691072263
41,4100,1.033815419206563
42,4200,1.1657042361460208
43,4300,0.9701711526829869
44,4400,1.0283386442708404
45,4500,1.201027199523006
46,4600,1.0333619104016178
47,4700,1.0352730660794243
48,4800,1.0213517540153951
49,4900,0.9885512901978041
50,5000,0.9384642322644219
51,5100,0.8611709944913005
52,5200,1.0416945233085193
53,5300,1.113073007847745
54,5400,1.024092282423557
55,5500,0.995587888991703
56,5600,1.0822093388077891
57,5700,1.0959449538616939
58,5800,1.0726699472222223
59,5900,0.9811118766412755
60,6000,1.0083899029515861
61,6100,0.9407987449566851
62,6200,1.2365746590326339
63,6300,1.1179789184766902
64,6400,1.2584202507431899
65,6500,0.8449799830294706
66,6600,1.0452688382846387
67,6700,0.9856574499448917
68,6800,1.0928991930906329
69,6900,1.1894732826827488
70,7000,1.0016991673051283
71,7100,1.081159978820712
72,7200,1.0075272008383767
73,7300,1.1406761522129227
74,7400,1.0709080467482952
75,7500,1.0727653925968377
76,7600,1.0307543660679053
77,7700,1.206090375530303
78,7800,
79,7900,
80,8000,
