,time[ms],pmodel
0,0,1.5767971048264435
1,100,1.5767971048264435
2,200,1.4661230323904433
3,300,1.5580841075677347
4,400,1.526958760200758
5,500,1.5520120291408372
6,600,1.5140295535096158
7,700,1.4880964528305318
8,800,1.4916205866258916
9,900,1.3928944454701533
10,1000,1.3763574263418934
11,1100,1.5683870810085598
12,1200,1.24981917818205
13,1300,1.2175971937315913
14,1400,1.1214582733799534
15,1500,1.1112434755874627
16,1600,1.1773678740880356
17,1700,1.1043925937855477
18,1800,1.19081169509941
19,1900,1.143054981996138
20,2000,1.1958703360668448
21,2100,1.0164619063603895
22,2200,1.1187214852508212
23,2300,0.9684823424652972
24,2400,1.0311822745097707
25,2500,0.8527407058381418
26,2600,0.9415632615215387
27,2700,1.1198301366368129
28,2800,1.13309303619902
29,2900,1.1762221352584858
30,3000,1.1072543024954609
31,3100,1.1751042336515294
32,3200,0.9640763946442593
33,3300,0.5546096282755969
34,3400,0.6661129885489828
35,3500,0.4765648544278167
36,3600,0.4765648544278167
37,3700,0.4765648544278167
38,3800,0.4765648544278167
39,3900,0.4765648544278167
40,4000,0.4765648544278167
41,4100,0.5225070585244144
42,4200,0.9740043911373072
43,4300,1.074188909557026
44,4400,1.1550218091694253
45,4500,1.1492067244172035
46,4600,1.0746168440415538
47,4700,1.012121309356104
48,4800,1.0097108164483917
49,4900,1.1016728209465345
50,5000,1.1067508028170163
51,5100,1.1222407467897786
52,5200,1.0888432951916278
53,5300,1.013365457920019
54,5400,1.1047308865542576
55,5500,1.1527396957822353
56,5600,1.1008093836349064
57,5700,1.0475974310798857
58,5800,1.251515034860601
59,5900,1.191191612104877
60,6000,1.2403329380644434
61,6100,1.1641081333406795
62,6200,1.2273356126151995
63,6300,1.039721176752285
64,6400,1.071628706414863
65,6500,1.053262369450099
66,6600,1.0206540692686255
67,6700,0.9617416063707348
68,6800,0.9975243980078538
69,6900,1.101654139521759
70,7000,0.8894410946931431
71,7100,0.9994183974684582
72,7200,0.973752446708604
73,7300,1.1764959778970643
74,7400,1.1007677908658562
75,7500,1.0577720473748684
76,7600,1.0746465117493793
77,7700,1.060382844570984
78,7800,1.175201349789357
79,7900,
80,8000,
