time,w
19:32:24:849340,1.6731000000000003
19:32:25:116472,1.6764800000000002
19:32:25:388999,1.6764800000000002
19:32:25:694984,1.6616000000000002
19:32:25:927642,1.6616000000000002
19:32:26:198070,1.2922
19:32:26:469871,1.2922
19:32:26:771765,1.42142
19:32:27:004423,1.42142
19:32:27:282380,1.42848
19:32:27:556950,1.42848
19:32:27:865278,1.28226
19:32:28:094458,1.28226
19:32:28:360381,1.31208
19:32:28:635852,1.31208
19:32:28:897173,1.29717
19:32:29:175751,1.29717
19:32:29:448526,1.2922
19:32:29:728059,1.2922
19:32:30:046694,1.25244
19:32:30:255157,1.25244
19:32:30:531931,1.22759
19:32:30:821562,1.22759
19:32:31:078408,1.25741
19:32:31:349600,1.25741
19:32:31:620483,1.2872299999999999
19:32:31:934587,1.2872299999999999
19:32:32:152148,1.2474699999999999
19:32:32:432209,1.2474699999999999
19:32:32:694607,1.27729
