time,w
18:42:52:045474,1.0748600000000001
18:42:52:311071,1.0748600000000001
18:42:52:601514,1.0748600000000001
18:42:52:924936,1.0748600000000001
18:42:53:122981,1.0748600000000001
18:42:53:397490,1.0748600000000001
18:42:53:688490,1.0748600000000001
18:42:53:932500,1.0748600000000001
18:42:54:202468,1.0748600000000001
18:42:54:485020,1.0796800000000002
18:42:54:835741,1.0796800000000002
18:42:55:200468,1.0796800000000002
18:42:55:459840,1.0748600000000001
18:42:55:689835,1.0748600000000001
18:42:55:951942,1.0748600000000001
18:42:56:260168,1.0748600000000001
18:42:56:494795,1.0748600000000001
18:42:56:776491,1.0748600000000001
18:42:57:049247,1.0796800000000002
18:42:57:365840,1.0796800000000002
18:42:57:578411,1.0748600000000001
18:42:57:848812,1.0748600000000001
18:42:58:139032,1.07744
18:42:58:471873,1.07744
18:42:58:666154,1.07263
18:42:58:938856,1.07263
18:42:59:290952,1.0748600000000001
18:42:59:515261,1.0748600000000001
18:42:59:760373,1.0748600000000001
