time,w
18:35:44:807444,1.0748600000000001
18:35:45:159054,1.0748600000000001
18:35:45:376108,1.0748600000000001
18:35:45:642497,1.0748600000000001
18:35:45:936354,1.0748600000000001
18:35:46:184074,1.0748600000000001
18:35:46:448962,1.0748600000000001
18:35:46:738381,1.0796800000000002
18:35:47:025802,1.0796800000000002
18:35:47:339369,1.0796800000000002
18:35:47:538740,1.0796800000000002
18:35:47:803270,1.0796800000000002
18:35:48:123541,1.0796800000000002
18:35:48:353753,1.07263
18:35:48:624281,1.07263
18:35:48:902717,1.07263
18:35:49:232310,1.07263
18:35:49:433039,1.0748600000000001
18:35:49:697963,1.0748600000000001
18:35:50:004364,1.0748600000000001
18:35:50:310529,1.0748600000000001
18:35:50:522548,1.0748600000000001
18:35:50:784095,1.0748600000000001
18:35:51:120150,1.07263
18:35:51:381578,1.07263
18:35:51:598351,1.07263
18:35:51:903208,1.07263
18:35:52:172310,1.07263
18:35:52:423347,1.07263
