time,w
19:30:58:200689,1.6681500000000002
19:30:58:422522,1.6681500000000002
19:30:58:693927,1.6764800000000002
19:30:58:966844,1.6764800000000002
19:30:59:223583,1.60208
19:30:59:498190,1.60208
19:30:59:772822,1.34687
19:31:00:064435,1.34687
19:31:00:304010,1.3269900000000001
19:31:00:582878,1.3269900000000001
19:31:00:856636,1.53264
19:31:01:152064,1.53264
19:31:01:405450,1.32202
19:31:01:689010,1.32202
19:31:01:938655,1.26238
19:31:02:259827,1.26238
19:31:02:474054,1.29717
19:31:02:752444,1.29717
19:31:03:043841,1.3269900000000001
19:31:03:362572,1.3269900000000001
19:31:03:569067,1.2922
19:31:03:825561,1.2922
19:31:04:099697,1.30214
19:31:04:376830,1.30214
19:31:04:641703,1.31208
19:31:04:922145,1.31208
19:31:05:210873,1.28226
19:31:05:457949,1.28226
19:31:05:733931,1.31208
19:31:06:006421,1.31208
