time,w
19:30:00:151238,1.6731000000000003
19:30:00:363210,1.6731000000000003
19:30:00:644005,1.6731000000000003
19:30:00:924655,1.6731000000000003
19:30:01:223767,1.5872
19:30:01:453433,1.5872
19:30:01:724528,1.5078399999999998
19:30:01:990911,1.5078399999999998
19:30:02:266365,1.4164499999999998
19:30:02:524164,1.4164499999999998
19:30:02:818582,1.37172
19:30:03:085558,1.37172
19:30:03:344576,1.4065099999999997
19:30:03:617293,1.4065099999999997
19:30:03:886990,1.31208
19:30:04:192025,1.31208
19:30:04:430679,1.4065099999999997
19:30:04:729476,1.4065099999999997
19:30:04:975549,1.31208
19:30:05:265069,1.31208
19:30:05:518881,1.29717
19:30:05:780631,1.29717
19:30:06:076428,1.30711
19:30:06:376438,1.30711
19:30:06:596681,1.30711
19:30:06:865637,1.30711
19:30:07:142983,1.29717
19:30:07:399405,1.29717
19:30:07:679941,1.49792
19:30:07:949208,1.49792
