,time,VSZ,RSS
0,16:36:36:585178,,
1,16:36:36:675855,0.00023266279507616616,0.0017034393251136315
2,16:36:36:839209,0.0,0.0
3,16:36:36:950254,0.0,0.0
4,16:36:37:051120,0.0,0.0
5,16:36:37:131862,0.0,0.0
6,16:36:37:216506,0.0015701085609174381,0.0008502712770264154
7,16:36:37:311727,0.006890924759046735,-0.017961891662284124
8,16:36:37:411662,0.007569112920603249,-0.007250257466529297
9,16:36:37:558569,0.0,0.0
10,16:36:37:688567,-0.005879677461136046,0.0021577658824016854
11,16:36:37:818782,-3.0299449458981442e-05,0.0037265537658897063
12,16:36:37:964984,0.0,0.0
13,16:36:38:127985,0.0,0.0
14,16:36:38:287406,0.0,-0.0006600387772781602
15,16:36:38:425972,0.0,0.0
16,16:36:38:579726,0.0,0.0
17,16:36:38:737139,0.0,0.0
18,16:36:38:882484,-6.060073508673547e-06,-0.0003302373581011153
19,16:36:39:030634,0.0,0.0
20,16:36:39:172578,0.0,0.0
21,16:36:39:313048,-2.4240440933631646e-05,0.0
22,16:36:39:460739,0.0,0.0
23,16:36:39:602777,0.0,0.0
24,16:36:39:766060,-2.4241028546811982e-05,-0.00016517322542020096
25,16:36:39:914350,0.0,0.0
26,16:36:40:069054,0.0,0.0
27,16:36:40:215631,0.0,0.0
28,16:36:40:364826,-2.727181821216007e-05,4.130012803038596e-05
29,16:36:40:511837,0.0,0.0
30,16:36:40:665296,0.0,0.0
31,16:36:40:778414,-2.727256198442607e-05,-0.0004542826464029037
32,16:36:40:922010,-6.060734621649022e-05,-0.0005784406891707894
33,16:36:41:069814,0.0,0.0
34,16:36:41:221335,0.0,0.0
35,16:36:41:366535,0.0,-0.0004960932655339034
36,16:36:41:501428,0.0,0.0
37,16:36:41:651961,0.0,0.0
38,16:36:41:795904,0.0,0.0
39,16:36:41:941396,0.0,0.0
40,16:36:42:091143,0.0,0.0
41,16:36:42:240854,0.0,0.0
42,16:36:42:387750,0.0,0.0
43,16:36:42:522722,0.0,0.0
44,16:36:42:670880,0.0,0.0
45,16:36:42:820579,-0.0017213529591815213,0.0006617859949538119
46,16:36:42:965273,0.0,0.0
47,16:36:43:128944,0.0,0.0
48,16:36:43:292061,-0.0017759293271201182,-0.0005786797834084201
49,16:36:43:425793,0.0,0.0
50,16:36:43:570194,0.0,0.0
51,16:36:43:732794,0.0,0.0
52,16:36:43:872427,-3.0411775439054267e-06,0.00028950742379740824
53,16:36:44:022135,0.0,0.0
54,16:36:44:166611,0.0,0.0
55,16:36:44:301676,-3.0411867927293557e-06,0.0002480774001487607
56,16:36:44:440438,0.0,0.0
57,16:36:44:607136,0.0,0.0
58,16:36:44:764242,-3.0411960415532846e-06,0.00020667989417999522
59,16:36:44:908274,0.0,0.0
60,16:36:45:058663,0.0,0.0
61,16:36:45:209215,0.0,0.0
62,16:36:45:350350,-3.041205290488236e-06,0.00028929206099936877
63,16:36:45:503856,0.0,0.0
64,16:36:45:670380,0.0,0.0
65,16:36:45:826402,-3.041214539423187e-06,0.00024789291026272586
66,16:36:45:973040,0.0,0.0
67,16:36:46:122953,0.0,0.0
68,16:36:46:267776,-3.0412237884691606e-06,0.00024783147459728205
